strategy,family,direction,symbol,regime,sharpe,wr,active_days
Donchian/Turtle,Momentum,SHORT,CAR,NORMAL,-1.332,30.0,20
Donchian/Turtle,Momentum,SHORT,CAR,WEAK,1.514,66.7,33
Donchian/Turtle,Momentum,SHORT,CAR,CHOPPY,-0.907,46.5,43
ADX Trend,Momentum,LONG,CAR,ALL,1.548,55.0,240
ADX Trend,Momentum,LONG,CAR,STRONG,1.213,61.3,62
ADX Trend,Momentum,LONG,CAR,NORMAL,2.264,69.8,43
ADX Trend,Momentum,LONG,CAR,CAUTIOUS,0.702,50.0,32
ADX Trend,Momentum,LONG,CAR,WEAK,0.187,49.0,49
ADX Trend,Momentum,LONG,CAR,CHOPPY,-0.455,44.4,54
ADX Trend,Momentum,SHORT,CAR,ALL,0.358,48.5,165
ADX Trend,Momentum,SHORT,CAR,STRONG,-0.94,40.0,40
ADX Trend,Momentum,SHORT,CAR,NORMAL,-1.509,22.7,22
ADX Trend,Momentum,SHORT,CAR,CAUTIOUS,0.988,64.7,17
ADX Trend,Momentum,SHORT,CAR,WEAK,1.201,61.0,41
ADX Trend,Momentum,SHORT,CAR,CHOPPY,-0.072,51.1,45
RSI Revert,Reversion,LONG,CDE,ALL,1.583,59.7,67
RSI Revert,Reversion,LONG,CDE,WEAK,-0.319,37.0,27
RSI Revert,Reversion,SHORT,CDE,ALL,-0.231,46.2,145
RSI Revert,Reversion,SHORT,CDE,STRONG,-1.637,31.4,35
RSI Revert,Reversion,SHORT,CDE,NORMAL,-0.248,50.0,20
RSI Revert,Reversion,SHORT,CDE,CAUTIOUS,0.444,52.2,23
RSI Revert,Reversion,SHORT,CDE,WEAK,0.65,44.0,25
RSI Revert,Reversion,SHORT,CDE,CHOPPY,0.63,54.8,42
Zscore Revert,Reversion,LONG,CDE,ALL,1.516,59.6,52
Zscore Revert,Reversion,LONG,CDE,WEAK,0.006,40.0,20
Zscore Revert,Reversion,SHORT,CDE,ALL,-0.117,52.8,125
Zscore Revert,Reversion,SHORT,CDE,STRONG,-1.701,32.3,31
Zscore Revert,Reversion,SHORT,CDE,NORMAL,1.116,75.0,20
Zscore Revert,Reversion,SHORT,CDE,CAUTIOUS,-0.218,47.4,19
Zscore Revert,Reversion,SHORT,CDE,WEAK,0.826,47.1,17
Zscore Revert,Reversion,SHORT,CDE,CHOPPY,0.648,63.2,38
Keltner Revert,Reversion,LONG,CDE,ALL,0.943,58.5,41
Keltner Revert,Reversion,LONG,CDE,WEAK,-0.014,42.1,19
Keltner Revert,Reversion,SHORT,CDE,ALL,-0.331,47.1,104
Keltner Revert,Reversion,SHORT,CDE,STRONG,-1.433,30.4,23
Keltner Revert,Reversion,SHORT,CDE,NORMAL,-0.183,50.0,18
Keltner Revert,Reversion,SHORT,CDE,CAUTIOUS,0.514,53.3,15
Keltner Revert,Reversion,SHORT,CDE,CHOPPY,0.315,55.6,36
MFI Revert,Reversion,SHORT,CDE,ALL,-1.408,31.8,22
RSI Momentum,Momentum,LONG,CDE,ALL,0.231,53.8,145
RSI Momentum,Momentum,LONG,CDE,STRONG,1.637,68.6,35
RSI Momentum,Momentum,LONG,CDE,NORMAL,0.248,50.0,20
RSI Momentum,Momentum,LONG,CDE,CAUTIOUS,-0.444,47.8,23
RSI Momentum,Momentum,LONG,CDE,WEAK,-0.65,56.0,25
RSI Momentum,Momentum,LONG,CDE,CHOPPY,-0.63,45.2,42
RSI Momentum,Momentum,SHORT,CDE,ALL,-1.583,40.3,67
RSI Momentum,Momentum,SHORT,CDE,WEAK,0.319,63.0,27
Donchian/Turtle,Momentum,LONG,CDE,ALL,0.401,51.5,136
Donchian/Turtle,Momentum,LONG,CDE,STRONG,1.786,70.0,30
Donchian/Turtle,Momentum,LONG,CDE,NORMAL,-0.282,36.8,19
Donchian/Turtle,Momentum,LONG,CDE,CAUTIOUS,0.081,52.4,21
Donchian/Turtle,Momentum,LONG,CDE,WEAK,-0.984,45.0,20
Donchian/Turtle,Momentum,LONG,CDE,CHOPPY,-0.187,47.8,46
Donchian/Turtle,Momentum,SHORT,CDE,ALL,-0.543,49.5,93
Donchian/Turtle,Momentum,SHORT,CDE,STRONG,-1.983,30.0,20
Donchian/Turtle,Momentum,SHORT,CDE,NORMAL,-0.267,40.0,15
Donchian/Turtle,Momentum,SHORT,CDE,WEAK,1.055,66.7,33
ADX Trend,Momentum,LONG,CDE,ALL,1.103,55.2,212
ADX Trend,Momentum,LONG,CDE,STRONG,2.822,83.7,49
ADX Trend,Momentum,LONG,CDE,NORMAL,0.15,40.5,37
ADX Trend,Momentum,LONG,CDE,CAUTIOUS,-0.752,46.7,30
ADX Trend,Momentum,LONG,CDE,WEAK,-0.117,54.1,37
ADX Trend,Momentum,LONG,CDE,CHOPPY,-0.301,45.8,59
ADX Trend,Momentum,SHORT,CDE,ALL,-0.74,48.3,147
ADX Trend,Momentum,SHORT,CDE,STRONG,-2.018,28.9,38
ADX Trend,Momentum,SHORT,CDE,NORMAL,-0.067,50.0,30
ADX Trend,Momentum,SHORT,CDE,CAUTIOUS,-0.373,52.4,21
ADX Trend,Momentum,SHORT,CDE,WEAK,1.068,65.7,35
ADX Trend,Momentum,SHORT,CDE,CHOPPY,-0.659,47.8,23
RSI Revert,Reversion,LONG,CLF,ALL,0.795,51.3,117
RSI Revert,Reversion,LONG,CLF,STRONG,1.581,64.3,28
RSI Revert,Reversion,LONG,CLF,WEAK,-0.804,38.2,34
RSI Revert,Reversion,LONG,CLF,CHOPPY,0.337,43.3,30
RSI Revert,Reversion,SHORT,CLF,ALL,-0.111,46.4,138
RSI Revert,Reversion,SHORT,CLF,STRONG,-2.022,31.1,45
RSI Revert,Reversion,SHORT,CLF,NORMAL,-0.622,34.8,23
RSI Revert,Reversion,SHORT,CLF,CAUTIOUS,0.78,43.8,16
RSI Revert,Reversion,SHORT,CLF,WEAK,2.428,100.0,20
RSI Revert,Reversion,SHORT,CLF,CHOPPY,-0.201,44.1,34
Zscore Revert,Reversion,LONG,CLF,ALL,-0.295,52.0,98
Zscore Revert,Reversion,LONG,CLF,STRONG,0.765,56.0,25
Zscore Revert,Reversion,LONG,CLF,NORMAL,0.447,55.6,18
Zscore Revert,Reversion,LONG,CLF,WEAK,-1.356,37.9,29
Zscore Revert,Reversion,LONG,CLF,CHOPPY,0.893,56.2,16
Zscore Revert,Reversion,SHORT,CLF,ALL,-0.036,46.2,130
Zscore Revert,Reversion,SHORT,CLF,STRONG,-2.484,20.0,30
Zscore Revert,Reversion,SHORT,CLF,NORMAL,-0.702,35.7,28
Zscore Revert,Reversion,SHORT,CLF,CAUTIOUS,1.463,56.5,23
Zscore Revert,Reversion,SHORT,CLF,WEAK,2.47,94.1,17
Zscore Revert,Reversion,SHORT,CLF,CHOPPY,0.525,46.9,32
Keltner Revert,Reversion,LONG,CLF,ALL,0.835,53.7,108
Keltner Revert,Reversion,LONG,CLF,STRONG,1.543,67.9,28
Keltner Revert,Reversion,LONG,CLF,NORMAL,0.66,62.5,16
Keltner Revert,Reversion,LONG,CLF,WEAK,-0.836,37.5,32
Keltner Revert,Reversion,LONG,CLF,CHOPPY,0.655,45.0,20
Keltner Revert,Reversion,SHORT,CLF,ALL,-0.155,51.1,90
Keltner Revert,Reversion,SHORT,CLF,STRONG,-1.915,31.8,22
Keltner Revert,Reversion,SHORT,CLF,NORMAL,-1.496,31.2,16
Keltner Revert,Reversion,SHORT,CLF,CHOPPY,0.185,44.8,29
MFI Revert,Reversion,LONG,CLF,ALL,0.872,58.5,41
MFI Revert,Reversion,SHORT,CLF,ALL,0.324,52.9,17
RSI Momentum,Momentum,LONG,CLF,ALL,0.111,53.6,138
RSI Momentum,Momentum,LONG,CLF,STRONG,2.022,68.9,45
RSI Momentum,Momentum,LONG,CLF,NORMAL,0.622,65.2,23
RSI Momentum,Momentum,LONG,CLF,CAUTIOUS,-0.78,56.2,16
RSI Momentum,Momentum,LONG,CLF,WEAK,-2.428,0.0,20
RSI Momentum,Momentum,LONG,CLF,CHOPPY,0.201,55.9,34
RSI Momentum,Momentum,SHORT,CLF,ALL,-0.795,48.7,117
RSI Momentum,Momentum,SHORT,CLF,STRONG,-1.581,35.7,28
RSI Momentum,Momentum,SHORT,CLF,WEAK,0.804,61.8,34
RSI Momentum,Momentum,SHORT,CLF,CHOPPY,-0.337,56.7,30
Donchian/Turtle,Momentum,LONG,CLF,ALL,-0.582,50.3,151
Donchian/Turtle,Momentum,LONG,CLF,STRONG,1.86,67.6,34
Donchian/Turtle,Momentum,LONG,CLF,NORMAL,0.7,64.5,31
Donchian/Turtle,Momentum,LONG,CLF,CAUTIOUS,-1.593,40.9,22
Donchian/Turtle,Momentum,LONG,CLF,WEAK,-2.316,16.0,25
Donchian/Turtle,Momentum,LONG,CLF,CHOPPY,-0.719,51.3,39
Donchian/Turtle,Momentum,SHORT,CLF,ALL,0.156,53.2,111
Donchian/Turtle,Momentum,SHORT,CLF,STRONG,-1.233,38.5,26
Donchian/Turtle,Momentum,SHORT,CLF,NORMAL,0.117,58.8,17
Donchian/Turtle,Momentum,SHORT,CLF,WEAK,1.325,62.9,35
Donchian/Turtle,Momentum,SHORT,CLF,CHOPPY,-0.964,54.5,22
ADX Trend,Momentum,LONG,CLF,ALL,-0.934,48.9,188
ADX Trend,Momentum,LONG,CLF,STRONG,2.196,65.2,46
ADX Trend,Momentum,LONG,CLF,NORMAL,-0.089,61.3,31
ADX Trend,Momentum,LONG,CLF,CAUTIOUS,-1.387,37.5,24
ADX Trend,Momentum,LONG,CLF,WEAK,-2.471,26.3,38
ADX Trend,Momentum,LONG,CLF,CHOPPY,-0.512,49.0,49
ADX Trend,Momentum,SHORT,CLF,ALL,-0.457,43.3,157
ADX Trend,Momentum,SHORT,CLF,STRONG,-2.13,26.2,42
ADX Trend,Momentum,SHORT,CLF,NORMAL,0.024,45.5,22
ADX Trend,Momentum,SHORT,CLF,CAUTIOUS,-0.529,21.1,19
ADX Trend,Momentum,SHORT,CLF,WEAK,1.856,78.9,38
ADX Trend,Momentum,SHORT,CLF,CHOPPY,-0.977,36.1,36
RSI Revert,Reversion,LONG,CRS,ALL,1.032,55.2,58
RSI Revert,Reversion,LONG,CRS,WEAK,-0.34,31.2,16
RSI Revert,Reversion,LONG,CRS,CHOPPY,0.362,47.4,19
RSI Revert,Reversion,SHORT,CRS,ALL,-1.596,42.0,174
RSI Revert,Reversion,SHORT,CRS,STRONG,-2.862,21.6,51
RSI Revert,Reversion,SHORT,CRS,NORMAL,-1.45,40.6,32
RSI Revert,Reversion,SHORT,CRS,WEAK,2.371,74.3,35
RSI Revert,Reversion,SHORT,CRS,CHOPPY,-0.707,37.2,43
Zscore Revert,Reversion,LONG,CRS,ALL,1.825,57.1,70
Zscore Revert,Reversion,LONG,CRS,STRONG,2.369,82.6,23
Zscore Revert,Reversion,LONG,CRS,WEAK,0.464,44.4,18
Zscore Revert,Reversion,SHORT,CRS,ALL,-1.051,42.5,106
Zscore Revert,Reversion,SHORT,CRS,STRONG,-1.054,30.0,30
Zscore Revert,Reversion,SHORT,CRS,NORMAL,-1.079,41.7,24
Zscore Revert,Reversion,SHORT,CRS,WEAK,1.702,76.2,21
Zscore Revert,Reversion,SHORT,CRS,CHOPPY,-1.281,26.1,23
Keltner Revert,Reversion,LONG,CRS,ALL,0.831,56.2,32
Keltner Revert,Reversion,SHORT,CRS,ALL,-1.053,39.4,142
Keltner Revert,Reversion,SHORT,CRS,STRONG,-2.229,16.7,36
Keltner Revert,Reversion,SHORT,CRS,NORMAL,-1.154,32.1,28
Keltner Revert,Reversion,SHORT,CRS,WEAK,2.246,71.9,32
Keltner Revert,Reversion,SHORT,CRS,CHOPPY,-1.361,33.3,36
MFI Revert,Reversion,LONG,CRS,ALL,0.299,54.5,22
MFI Revert,Reversion,SHORT,CRS,ALL,-0.612,41.6,77
MFI Revert,Reversion,SHORT,CRS,STRONG,-1.517,21.7,23
MFI Revert,Reversion,SHORT,CRS,CHOPPY,-0.235,33.3,18
RSI Momentum,Momentum,LONG,CRS,ALL,1.596,58.0,174
RSI Momentum,Momentum,LONG,CRS,STRONG,2.862,78.4,51
RSI Momentum,Momentum,LONG,CRS,NORMAL,1.45,59.4,32
RSI Momentum,Momentum,LONG,CRS,WEAK,-2.371,25.7,35
RSI Momentum,Momentum,LONG,CRS,CHOPPY,0.707,62.8,43
RSI Momentum,Momentum,SHORT,CRS,ALL,-1.032,44.8,58
RSI Momentum,Momentum,SHORT,CRS,WEAK,0.34,68.8,16
RSI Momentum,Momentum,SHORT,CRS,CHOPPY,-0.362,52.6,19
Donchian/Turtle,Momentum,LONG,CRS,ALL,1.11,56.1,180
Donchian/Turtle,Momentum,LONG,CRS,STRONG,1.834,75.0,48
Donchian/Turtle,Momentum,LONG,CRS,NORMAL,1.773,64.9,37
Donchian/Turtle,Momentum,LONG,CRS,CAUTIOUS,-0.615,39.1,23
Donchian/Turtle,Momentum,LONG,CRS,WEAK,-2.189,21.2,33
Donchian/Turtle,Momentum,LONG,CRS,CHOPPY,0.666,64.1,39
Donchian/Turtle,Momentum,SHORT,CRS,ALL,-0.895,45.5,55
Donchian/Turtle,Momentum,SHORT,CRS,WEAK,-0.263,55.6,18
ADX Trend,Momentum,LONG,CRS,ALL,0.669,52.9,204
ADX Trend,Momentum,LONG,CRS,STRONG,2.119,74.1,54
ADX Trend,Momentum,LONG,CRS,NORMAL,0.953,58.3,36
ADX Trend,Momentum,LONG,CRS,CAUTIOUS,-0.02,40.0,20
ADX Trend,Momentum,LONG,CRS,WEAK,-2.587,19.0,42
ADX Trend,Momentum,LONG,CRS,CHOPPY,0.397,59.6,52
ADX Trend,Momentum,SHORT,CRS,ALL,-0.527,46.2,145
ADX Trend,Momentum,SHORT,CRS,STRONG,-1.789,23.5,34
ADX Trend,Momentum,SHORT,CRS,NORMAL,-0.748,50.0,20
ADX Trend,Momentum,SHORT,CRS,CAUTIOUS,-0.921,47.1,17
ADX Trend,Momentum,SHORT,CRS,WEAK,1.748,79.3,29
ADX Trend,Momentum,SHORT,CRS,CHOPPY,-0.704,40.0,45
RSI Revert,Reversion,LONG,CVNA,ALL,1.022,61.8,89
RSI Revert,Reversion,LONG,CVNA,STRONG,2.08,80.6,31
RSI Revert,Reversion,LONG,CVNA,WEAK,-1.654,26.3,19
RSI Revert,Reversion,LONG,CVNA,CHOPPY,0.704,62.5,16
RSI Revert,Reversion,SHORT,CVNA,ALL,-0.695,43.2,169
RSI Revert,Reversion,SHORT,CVNA,STRONG,-2.285,29.5,44
RSI Revert,Reversion,SHORT,CVNA,NORMAL,-1.224,30.3,33
RSI Revert,Reversion,SHORT,CVNA,CAUTIOUS,-0.13,52.6,19
RSI Revert,Reversion,SHORT,CVNA,WEAK,0.366,52.0,25
RSI Revert,Reversion,SHORT,CVNA,CHOPPY,1.129,56.2,48
Zscore Revert,Reversion,LONG,CVNA,ALL,0.111,61.2,85
Zscore Revert,Reversion,LONG,CVNA,STRONG,1.123,84.0,25
Zscore Revert,Reversion,LONG,CVNA,WEAK,-2.205,24.0,25
Zscore Revert,Reversion,SHORT,CVNA,ALL,-0.91,41.6,77
Zscore Revert,Reversion,SHORT,CVNA,STRONG,-1.991,26.1,23
Zscore Revert,Reversion,SHORT,CVNA,CHOPPY,0.743,55.6,18
Keltner Revert,Reversion,LONG,CVNA,ALL,0.945,68.8,64
Keltner Revert,Reversion,LONG,CVNA,STRONG,1.636,89.5,19
Keltner Revert,Reversion,LONG,CVNA,WEAK,-2.045,18.8,16
Keltner Revert,Reversion,SHORT,CVNA,ALL,-0.581,46.5,142
Keltner Revert,Reversion,SHORT,CVNA,STRONG,-1.645,31.4,35
Keltner Revert,Reversion,SHORT,CVNA,NORMAL,-0.883,34.5,29
Keltner Revert,Reversion,SHORT,CVNA,WEAK,0.227,60.0,20
Keltner Revert,Reversion,SHORT,CVNA,CHOPPY,1.072,56.8,44
MFI Revert,Reversion,LONG,CVNA,ALL,0.936,62.7,51
MFI Revert,Reversion,LONG,CVNA,STRONG,2.235,93.8,16
MFI Revert,Reversion,SHORT,CVNA,ALL,-0.787,43.0,93
MFI Revert,Reversion,SHORT,CVNA,STRONG,-1.747,29.6,27
MFI Revert,Reversion,SHORT,CVNA,NORMAL,-0.924,33.3,15
MFI Revert,Reversion,SHORT,CVNA,WEAK,-0.091,50.0,16
MFI Revert,Reversion,SHORT,CVNA,CHOPPY,0.894,59.3,27
RSI Momentum,Momentum,LONG,CVNA,ALL,0.695,56.8,169
RSI Momentum,Momentum,LONG,CVNA,STRONG,2.285,70.5,44
RSI Momentum,Momentum,LONG,CVNA,NORMAL,1.224,69.7,33
RSI Momentum,Momentum,LONG,CVNA,CAUTIOUS,0.13,47.4,19
RSI Momentum,Momentum,LONG,CVNA,WEAK,-0.366,48.0,25
RSI Momentum,Momentum,LONG,CVNA,CHOPPY,-1.129,43.8,48
RSI Momentum,Momentum,SHORT,CVNA,ALL,-1.022,38.2,89
RSI Momentum,Momentum,SHORT,CVNA,STRONG,-2.08,19.4,31
RSI Momentum,Momentum,SHORT,CVNA,WEAK,1.654,73.7,19
RSI Momentum,Momentum,SHORT,CVNA,CHOPPY,-0.704,37.5,16
Donchian/Turtle,Momentum,LONG,CVNA,ALL,1.06,62.7,126
Donchian/Turtle,Momentum,LONG,CVNA,STRONG,2.03,69.7,33
Donchian/Turtle,Momentum,LONG,CVNA,NORMAL,1.691,81.0,21
Donchian/Turtle,Momentum,LONG,CVNA,WEAK,-0.224,50.0,16
Donchian/Turtle,Momentum,LONG,CVNA,CHOPPY,-0.816,48.8,43
Donchian/Turtle,Momentum,SHORT,CVNA,ALL,-0.052,40.2,87
Donchian/Turtle,Momentum,SHORT,CVNA,STRONG,-1.123,16.0,25
Donchian/Turtle,Momentum,SHORT,CVNA,NORMAL,-1.802,18.8,16
Donchian/Turtle,Momentum,SHORT,CVNA,WEAK,2.205,76.0,25
ADX Trend,Momentum,LONG,CVNA,ALL,1.018,56.9,195
ADX Trend,Momentum,LONG,CVNA,STRONG,2.584,71.9,57
ADX Trend,Momentum,LONG,CVNA,NORMAL,0.855,65.7,35
ADX Trend,Momentum,LONG,CVNA,CAUTIOUS,0.73,50.0,20
ADX Trend,Momentum,LONG,CVNA,WEAK,-0.974,41.4,29
ADX Trend,Momentum,LONG,CVNA,CHOPPY,-0.658,46.3,54
ADX Trend,Momentum,SHORT,CVNA,ALL,-0.369,42.5,153
ADX Trend,Momentum,SHORT,CVNA,STRONG,-2.04,20.0,35
ADX Trend,Momentum,SHORT,CVNA,NORMAL,-1.532,26.9,26
ADX Trend,Momentum,SHORT,CVNA,CAUTIOUS,-0.21,52.4,21
ADX Trend,Momentum,SHORT,CVNA,WEAK,1.694,72.1,43
ADX Trend,Momentum,SHORT,CVNA,CHOPPY,-0.831,32.1,28
RSI Revert,Reversion,LONG,DELL,ALL,0.835,57.3,82
RSI Revert,Reversion,LONG,DELL,STRONG,2.484,87.5,24
RSI Revert,Reversion,LONG,DELL,WEAK,-0.488,36.4,22
RSI Revert,Reversion,LONG,DELL,CHOPPY,0.395,60.0,15
RSI Revert,Reversion,SHORT,DELL,ALL,-0.662,52.3,174
RSI Revert,Reversion,SHORT,DELL,STRONG,-2.263,22.5,40
RSI Revert,Reversion,SHORT,DELL,NORMAL,-1.511,25.0,32
RSI Revert,Reversion,SHORT,DELL,CAUTIOUS,0.417,65.0,20
RSI Revert,Reversion,SHORT,DELL,WEAK,2.835,84.2,38
RSI Revert,Reversion,SHORT,DELL,CHOPPY,1.11,65.9,44
Zscore Revert,Reversion,LONG,DELL,ALL,0.691,56.2,64
Zscore Revert,Reversion,LONG,DELL,STRONG,2.128,81.0,21
Zscore Revert,Reversion,LONG,DELL,WEAK,-0.484,35.0,20
Zscore Revert,Reversion,SHORT,DELL,ALL,-0.208,58.5,142
Zscore Revert,Reversion,SHORT,DELL,STRONG,-2.361,11.1,27
Zscore Revert,Reversion,SHORT,DELL,NORMAL,-1.262,41.9,31
Zscore Revert,Reversion,SHORT,DELL,CAUTIOUS,1.684,77.8,18
Zscore Revert,Reversion,SHORT,DELL,WEAK,2.942,90.6,32
Zscore Revert,Reversion,SHORT,DELL,CHOPPY,1.143,70.6,34
Keltner Revert,Reversion,LONG,DELL,ALL,1.017,58.0,81
Keltner Revert,Reversion,LONG,DELL,STRONG,2.766,88.5,26
Keltner Revert,Reversion,LONG,DELL,WEAK,-0.57,37.5,24
Keltner Revert,Reversion,LONG,DELL,CHOPPY,0.592,60.0,15
Keltner Revert,Reversion,SHORT,DELL,ALL,-0.72,54.0,161
Keltner Revert,Reversion,SHORT,DELL,STRONG,-2.44,17.6,34
Keltner Revert,Reversion,SHORT,DELL,NORMAL,-1.487,32.4,34
Keltner Revert,Reversion,SHORT,DELL,CAUTIOUS,1.135,69.6,23
Keltner Revert,Reversion,SHORT,DELL,WEAK,2.604,87.1,31
Keltner Revert,Reversion,SHORT,DELL,CHOPPY,1.476,69.2,39
MFI Revert,Reversion,LONG,DELL,ALL,1.194,57.1,21
MFI Revert,Reversion,SHORT,DELL,ALL,-0.046,52.9,51
MFI Revert,Reversion,SHORT,DELL,STRONG,-2.08,11.1,18
RSI Momentum,Momentum,LONG,DELL,ALL,0.662,47.7,174
RSI Momentum,Momentum,LONG,DELL,STRONG,2.263,77.5,40
RSI Momentum,Momentum,LONG,DELL,NORMAL,1.511,75.0,32
RSI Momentum,Momentum,LONG,DELL,CAUTIOUS,-0.417,35.0,20
RSI Momentum,Momentum,LONG,DELL,WEAK,-2.835,15.8,38
RSI Momentum,Momentum,LONG,DELL,CHOPPY,-1.11,34.1,44
RSI Momentum,Momentum,SHORT,DELL,ALL,-0.835,42.7,82
RSI Momentum,Momentum,SHORT,DELL,STRONG,-2.484,12.5,24
RSI Momentum,Momentum,SHORT,DELL,WEAK,0.488,63.6,22
RSI Momentum,Momentum,SHORT,DELL,CHOPPY,-0.395,40.0,15
Donchian/Turtle,Momentum,LONG,DELL,ALL,1.44,51.9,183
Donchian/Turtle,Momentum,LONG,DELL,STRONG,2.881,85.0,40
Donchian/Turtle,Momentum,LONG,DELL,NORMAL,1.593,64.7,34
Donchian/Turtle,Momentum,LONG,DELL,CAUTIOUS,-0.558,41.7,24
Donchian/Turtle,Momentum,LONG,DELL,WEAK,-2.525,22.2,36
Donchian/Turtle,Momentum,LONG,DELL,CHOPPY,0.412,42.9,49
Donchian/Turtle,Momentum,SHORT,DELL,ALL,-0.554,44.2,77
Donchian/Turtle,Momentum,SHORT,DELL,STRONG,-2.514,16.0,25
Donchian/Turtle,Momentum,SHORT,DELL,WEAK,0.778,65.2,23
Donchian/Turtle,Momentum,SHORT,DELL,CHOPPY,-0.503,40.0,15
ADX Trend,Momentum,LONG,DELL,ALL,1.085,53.9,204
ADX Trend,Momentum,LONG,DELL,STRONG,2.938,83.0,47
ADX Trend,Momentum,LONG,DELL,NORMAL,1.495,68.3,41
ADX Trend,Momentum,LONG,DELL,CAUTIOUS,-0.474,42.4,33
ADX Trend,Momentum,LONG,DELL,WEAK,-2.009,26.3,38
ADX Trend,Momentum,LONG,DELL,CHOPPY,-1.182,42.2,45
ADX Trend,Momentum,SHORT,DELL,ALL,-1.286,41.6,161
ADX Trend,Momentum,SHORT,DELL,STRONG,-3.15,17.6,51
ADX Trend,Momentum,SHORT,DELL,NORMAL,-1.688,33.3,33
ADX Trend,Momentum,SHORT,DELL,WEAK,2.213,78.1,32
ADX Trend,Momentum,SHORT,DELL,CHOPPY,0.33,54.8,31
RSI Revert,Reversion,LONG,DY,ALL,0.581,59.6,57
RSI Revert,Reversion,LONG,DY,WEAK,-1.58,17.6,17
RSI Revert,Reversion,SHORT,DY,ALL,-0.538,45.2,166
RSI Revert,Reversion,SHORT,DY,STRONG,-2.814,22.2,45
RSI Revert,Reversion,SHORT,DY,NORMAL,-1.199,42.9,35
RSI Revert,Reversion,SHORT,DY,CAUTIOUS,0.971,63.6,22
RSI Revert,Reversion,SHORT,DY,WEAK,0.472,68.2,22
RSI Revert,Reversion,SHORT,DY,CHOPPY,1.504,50.0,42
Zscore Revert,Reversion,LONG,DY,ALL,0.829,60.7,56
Zscore Revert,Reversion,LONG,DY,STRONG,0.936,73.3,15
Zscore Revert,Reversion,LONG,DY,WEAK,-0.901,18.8,16
Zscore Revert,Reversion,SHORT,DY,ALL,0.366,46.5,144
Zscore Revert,Reversion,SHORT,DY,STRONG,-2.798,21.4,42
Zscore Revert,Reversion,SHORT,DY,NORMAL,0.386,56.7,30
Zscore Revert,Reversion,SHORT,DY,CAUTIOUS,-0.013,57.9,19
Zscore Revert,Reversion,SHORT,DY,WEAK,1.844,73.7,19
Zscore Revert,Reversion,SHORT,DY,CHOPPY,1.223,47.1,34
Keltner Revert,Reversion,LONG,DY,ALL,1.29,66.7,39
Keltner Revert,Reversion,SHORT,DY,ALL,-0.247,46.1,152
Keltner Revert,Reversion,SHORT,DY,STRONG,-2.614,23.3,43
Keltner Revert,Reversion,SHORT,DY,NORMAL,0.548,57.1,28
Keltner Revert,Reversion,SHORT,DY,CAUTIOUS,-0.319,47.6,21
Keltner Revert,Reversion,SHORT,DY,WEAK,0.532,72.7,22
Keltner Revert,Reversion,SHORT,DY,CHOPPY,1.311,47.4,38
MFI Revert,Reversion,SHORT,DY,ALL,-0.914,38.0,71
MFI Revert,Reversion,SHORT,DY,STRONG,-1.896,28.0,25
MFI Revert,Reversion,SHORT,DY,CHOPPY,0.394,30.8,26
RSI Momentum,Momentum,LONG,DY,ALL,0.538,54.8,166
RSI Momentum,Momentum,LONG,DY,STRONG,2.814,77.8,45
RSI Momentum,Momentum,LONG,DY,NORMAL,1.199,57.1,35
RSI Momentum,Momentum,LONG,DY,CAUTIOUS,-0.971,36.4,22
RSI Momentum,Momentum,LONG,DY,WEAK,-0.472,31.8,22
RSI Momentum,Momentum,LONG,DY,CHOPPY,-1.504,50.0,42
RSI Momentum,Momentum,SHORT,DY,ALL,-0.581,40.4,57
RSI Momentum,Momentum,SHORT,DY,WEAK,1.58,82.4,17
Donchian/Turtle,Momentum,LONG,DY,ALL,0.671,54.7,179
Donchian/Turtle,Momentum,LONG,DY,STRONG,3.03,78.8,52
Donchian/Turtle,Momentum,LONG,DY,NORMAL,0.864,53.7,41
Donchian/Turtle,Momentum,LONG,DY,CAUTIOUS,-0.031,44.4,27
Donchian/Turtle,Momentum,LONG,DY,WEAK,-1.454,32.0,25
Donchian/Turtle,Momentum,LONG,DY,CHOPPY,-1.915,44.1,34
Donchian/Turtle,Momentum,SHORT,DY,ALL,-0.791,37.7,77
Donchian/Turtle,Momentum,SHORT,DY,STRONG,-1.692,18.2,22
Donchian/Turtle,Momentum,SHORT,DY,WEAK,1.453,77.8,18
Donchian/Turtle,Momentum,SHORT,DY,CHOPPY,-0.575,26.7,15
ADX Trend,Momentum,LONG,DY,ALL,0.716,55.2,210
ADX Trend,Momentum,LONG,DY,STRONG,3.307,75.9,58
ADX Trend,Momentum,LONG,DY,NORMAL,1.313,57.9,38
ADX Trend,Momentum,LONG,DY,CAUTIOUS,0.443,50.0,26
ADX Trend,Momentum,LONG,DY,WEAK,-2.543,24.3,37
ADX Trend,Momentum,LONG,DY,CHOPPY,-0.826,54.9,51
ADX Trend,Momentum,SHORT,DY,ALL,-1.123,43.8,146
ADX Trend,Momentum,SHORT,DY,STRONG,-2.495,18.6,43
ADX Trend,Momentum,SHORT,DY,NORMAL,-1.521,26.3,19
ADX Trend,Momentum,SHORT,DY,WEAK,1.552,82.9,35
ADX Trend,Momentum,SHORT,DY,CHOPPY,0.294,50.0,38
RSI Revert,Reversion,LONG,EXTR,ALL,0.51,53.7,95
RSI Revert,Reversion,LONG,EXTR,STRONG,1.859,78.6,28
