strategy,family,direction,symbol,regime,sharpe,wr,active_days
Keltner Revert,Reversion,LONG,FIX,ALL,0.935,64.7,34
Keltner Revert,Reversion,SHORT,FIX,ALL,-0.833,42.9,170
Keltner Revert,Reversion,SHORT,FIX,STRONG,-2.657,24.1,54
Keltner Revert,Reversion,SHORT,FIX,NORMAL,-0.643,40.0,30
Keltner Revert,Reversion,SHORT,FIX,CAUTIOUS,0.353,68.4,19
Keltner Revert,Reversion,SHORT,FIX,WEAK,0.969,75.0,24
Keltner Revert,Reversion,SHORT,FIX,CHOPPY,-0.445,39.5,43
MFI Revert,Reversion,LONG,FIX,ALL,0.254,57.7,26
MFI Revert,Reversion,SHORT,FIX,ALL,-0.677,37.5,40
RSI Momentum,Momentum,LONG,FIX,ALL,0.581,56.1,196
RSI Momentum,Momentum,LONG,FIX,STRONG,2.945,78.9,57
RSI Momentum,Momentum,LONG,FIX,NORMAL,0.805,54.3,35
RSI Momentum,Momentum,LONG,FIX,CAUTIOUS,-0.895,44.4,18
RSI Momentum,Momentum,LONG,FIX,WEAK,-1.165,25.8,31
RSI Momentum,Momentum,LONG,FIX,CHOPPY,0.385,54.5,55
RSI Momentum,Momentum,SHORT,FIX,ALL,-0.172,47.8,46
RSI Momentum,Momentum,SHORT,FIX,STRONG,-1.482,20.0,15
Donchian/Turtle,Momentum,LONG,FIX,ALL,1.645,59.0,122
Donchian/Turtle,Momentum,LONG,FIX,STRONG,2.113,76.3,38
Donchian/Turtle,Momentum,LONG,FIX,NORMAL,0.716,64.0,25
Donchian/Turtle,Momentum,LONG,FIX,CAUTIOUS,-0.344,31.6,19
Donchian/Turtle,Momentum,LONG,FIX,CHOPPY,0.642,60.0,30
Donchian/Turtle,Momentum,SHORT,FIX,ALL,-1.157,36.1,36
ADX Trend,Momentum,LONG,FIX,ALL,0.326,51.7,288
ADX Trend,Momentum,LONG,FIX,STRONG,3.56,82.1,78
ADX Trend,Momentum,LONG,FIX,NORMAL,1.055,60.0,55
ADX Trend,Momentum,LONG,FIX,CAUTIOUS,-0.632,38.2,34
ADX Trend,Momentum,LONG,FIX,WEAK,-2.096,15.7,51
ADX Trend,Momentum,LONG,FIX,CHOPPY,-0.633,44.3,70
ADX Trend,Momentum,SHORT,FIX,ALL,-1.508,41.0,222
ADX Trend,Momentum,SHORT,FIX,STRONG,-3.462,11.9,67
ADX Trend,Momentum,SHORT,FIX,NORMAL,-1.84,33.3,33
ADX Trend,Momentum,SHORT,FIX,CAUTIOUS,-0.846,40.0,20
ADX Trend,Momentum,SHORT,FIX,WEAK,2.878,82.1,56
ADX Trend,Momentum,SHORT,FIX,CHOPPY,-0.488,39.1,46
RSI Revert,Reversion,LONG,GMED,ALL,0.247,46.8,94
RSI Revert,Reversion,LONG,GMED,STRONG,1.903,82.8,29
RSI Revert,Reversion,LONG,GMED,NORMAL,0.159,44.4,18
RSI Revert,Reversion,LONG,GMED,WEAK,-1.886,5.3,19
RSI Revert,Reversion,LONG,GMED,CHOPPY,-0.138,41.2,17
RSI Revert,Reversion,SHORT,GMED,ALL,-0.351,50.4,125
RSI Revert,Reversion,SHORT,GMED,STRONG,-2.124,21.2,33
RSI Revert,Reversion,SHORT,GMED,NORMAL,-0.105,53.6,28
RSI Revert,Reversion,SHORT,GMED,WEAK,1.798,80.8,26
RSI Revert,Reversion,SHORT,GMED,CHOPPY,0.423,56.0,25
Zscore Revert,Reversion,LONG,GMED,ALL,1.058,60.0,40
Zscore Revert,Reversion,LONG,GMED,STRONG,1.446,80.0,20
Zscore Revert,Reversion,SHORT,GMED,ALL,0.271,55.0,60
Zscore Revert,Reversion,SHORT,GMED,STRONG,-0.603,38.9,18
Zscore Revert,Reversion,SHORT,GMED,CHOPPY,1.129,68.8,16
Keltner Revert,Reversion,LONG,GMED,ALL,0.798,51.8,56
Keltner Revert,Reversion,LONG,GMED,STRONG,1.65,80.0,20
Keltner Revert,Reversion,SHORT,GMED,ALL,0.021,54.8,93
Keltner Revert,Reversion,SHORT,GMED,STRONG,-1.604,25.0,24
Keltner Revert,Reversion,SHORT,GMED,NORMAL,-0.117,53.6,28
Keltner Revert,Reversion,SHORT,GMED,WEAK,1.54,81.2,16
Keltner Revert,Reversion,SHORT,GMED,CHOPPY,1.002,73.3,15
MFI Revert,Reversion,LONG,GMED,ALL,0.485,50.0,24
MFI Revert,Reversion,SHORT,GMED,ALL,-0.049,46.4,28
RSI Momentum,Momentum,LONG,GMED,ALL,0.351,49.6,125
RSI Momentum,Momentum,LONG,GMED,STRONG,2.124,78.8,33
RSI Momentum,Momentum,LONG,GMED,NORMAL,0.105,46.4,28
RSI Momentum,Momentum,LONG,GMED,WEAK,-1.798,19.2,26
RSI Momentum,Momentum,LONG,GMED,CHOPPY,-0.423,44.0,25
RSI Momentum,Momentum,SHORT,GMED,ALL,-0.247,53.2,94
RSI Momentum,Momentum,SHORT,GMED,STRONG,-1.903,17.2,29
RSI Momentum,Momentum,SHORT,GMED,NORMAL,-0.159,55.6,18
RSI Momentum,Momentum,SHORT,GMED,WEAK,1.886,94.7,19
RSI Momentum,Momentum,SHORT,GMED,CHOPPY,0.138,58.8,17
Donchian/Turtle,Momentum,LONG,GMED,ALL,-0.547,43.1,58
Donchian/Turtle,Momentum,LONG,GMED,STRONG,0.741,66.7,18
Donchian/Turtle,Momentum,LONG,GMED,CHOPPY,-1.117,33.3,15
Donchian/Turtle,Momentum,SHORT,GMED,ALL,-0.625,45.7,46
Donchian/Turtle,Momentum,SHORT,GMED,STRONG,-1.374,13.3,15
ADX Trend,Momentum,LONG,GMED,ALL,0.427,45.4,282
ADX Trend,Momentum,LONG,GMED,STRONG,1.701,72.5,69
ADX Trend,Momentum,LONG,GMED,NORMAL,0.025,40.0,55
ADX Trend,Momentum,LONG,GMED,CAUTIOUS,-0.135,33.3,45
ADX Trend,Momentum,LONG,GMED,WEAK,-1.93,27.3,55
ADX Trend,Momentum,LONG,GMED,CHOPPY,0.403,44.8,58
ADX Trend,Momentum,SHORT,GMED,ALL,-0.966,50.0,262
ADX Trend,Momentum,SHORT,GMED,STRONG,-2.754,22.5,71
ADX Trend,Momentum,SHORT,GMED,NORMAL,-0.851,44.4,54
ADX Trend,Momentum,SHORT,GMED,CAUTIOUS,0.603,66.7,27
ADX Trend,Momentum,SHORT,GMED,WEAK,1.812,79.2,53
ADX Trend,Momentum,SHORT,GMED,CHOPPY,-0.409,54.4,57
RSI Revert,Reversion,LONG,HPQ,ALL,-0.251,44.4,133
RSI Revert,Reversion,LONG,HPQ,STRONG,1.557,68.6,35
RSI Revert,Reversion,LONG,HPQ,NORMAL,0.204,45.5,22
RSI Revert,Reversion,LONG,HPQ,CAUTIOUS,-0.623,33.3,18
RSI Revert,Reversion,LONG,HPQ,WEAK,-1.106,23.3,30
RSI Revert,Reversion,LONG,HPQ,CHOPPY,0.325,42.9,28
RSI Revert,Reversion,SHORT,HPQ,ALL,-0.149,52.6,114
RSI Revert,Reversion,SHORT,HPQ,STRONG,-0.112,39.3,28
RSI Revert,Reversion,SHORT,HPQ,NORMAL,-1.226,32.1,28
RSI Revert,Reversion,SHORT,HPQ,WEAK,0.51,87.0,23
RSI Revert,Reversion,SHORT,HPQ,CHOPPY,-0.083,47.8,23
Zscore Revert,Reversion,LONG,HPQ,ALL,0.493,58.5,41
Zscore Revert,Reversion,LONG,HPQ,WEAK,-0.387,33.3,15
Zscore Revert,Reversion,SHORT,HPQ,ALL,0.294,47.5,59
Zscore Revert,Reversion,SHORT,HPQ,STRONG,-0.073,47.1,17
Keltner Revert,Reversion,LONG,HPQ,ALL,-0.483,44.9,78
Keltner Revert,Reversion,LONG,HPQ,STRONG,1.123,70.0,20
Keltner Revert,Reversion,LONG,HPQ,WEAK,-0.86,29.2,24
Keltner Revert,Reversion,SHORT,HPQ,ALL,0.221,53.9,76
Keltner Revert,Reversion,SHORT,HPQ,STRONG,0.321,50.0,20
Keltner Revert,Reversion,SHORT,HPQ,NORMAL,-0.557,35.3,17
Keltner Revert,Reversion,SHORT,HPQ,WEAK,0.195,72.2,18
MFI Revert,Reversion,LONG,HPQ,ALL,-0.058,45.8,24
MFI Revert,Reversion,SHORT,HPQ,ALL,0.264,40.9,22
RSI Momentum,Momentum,LONG,HPQ,ALL,0.149,47.4,114
RSI Momentum,Momentum,LONG,HPQ,STRONG,0.112,60.7,28
RSI Momentum,Momentum,LONG,HPQ,NORMAL,1.226,67.9,28
RSI Momentum,Momentum,LONG,HPQ,WEAK,-0.51,13.0,23
RSI Momentum,Momentum,LONG,HPQ,CHOPPY,0.083,52.2,23
RSI Momentum,Momentum,SHORT,HPQ,ALL,0.251,55.6,133
RSI Momentum,Momentum,SHORT,HPQ,STRONG,-1.557,31.4,35
RSI Momentum,Momentum,SHORT,HPQ,NORMAL,-0.204,54.5,22
RSI Momentum,Momentum,SHORT,HPQ,CAUTIOUS,0.623,66.7,18
RSI Momentum,Momentum,SHORT,HPQ,WEAK,1.106,76.7,30
RSI Momentum,Momentum,SHORT,HPQ,CHOPPY,-0.325,57.1,28
Donchian/Turtle,Momentum,LONG,HPQ,ALL,-0.281,53.4,73
Donchian/Turtle,Momentum,LONG,HPQ,STRONG,0.454,61.1,18
Donchian/Turtle,Momentum,LONG,HPQ,NORMAL,0.267,66.7,15
Donchian/Turtle,Momentum,LONG,HPQ,WEAK,-1.236,33.3,15
Donchian/Turtle,Momentum,LONG,HPQ,CHOPPY,-0.131,52.6,19
Donchian/Turtle,Momentum,SHORT,HPQ,ALL,0.007,47.8,67
Donchian/Turtle,Momentum,SHORT,HPQ,STRONG,-0.896,31.2,16
Donchian/Turtle,Momentum,SHORT,HPQ,NORMAL,-0.626,40.0,15
Donchian/Turtle,Momentum,SHORT,HPQ,WEAK,1.323,76.5,17
ADX Trend,Momentum,LONG,HPQ,ALL,0.801,53.8,260
ADX Trend,Momentum,LONG,HPQ,STRONG,1.725,73.4,64
ADX Trend,Momentum,LONG,HPQ,NORMAL,1.435,66.1,62
ADX Trend,Momentum,LONG,HPQ,CAUTIOUS,-0.551,36.4,33
ADX Trend,Momentum,LONG,HPQ,WEAK,-0.932,28.6,49
ADX Trend,Momentum,LONG,HPQ,CHOPPY,0.004,50.0,52
ADX Trend,Momentum,SHORT,HPQ,ALL,0.753,54.6,282
ADX Trend,Momentum,SHORT,HPQ,STRONG,-1.455,34.6,78
ADX Trend,Momentum,SHORT,HPQ,NORMAL,-1.072,44.2,52
ADX Trend,Momentum,SHORT,HPQ,CAUTIOUS,1.15,66.7,36
ADX Trend,Momentum,SHORT,HPQ,WEAK,2.054,71.6,67
ADX Trend,Momentum,SHORT,HPQ,CHOPPY,0.48,65.3,49
RSI Revert,Reversion,LONG,KNX,ALL,0.207,48.0,102
RSI Revert,Reversion,LONG,KNX,STRONG,1.913,75.9,29
RSI Revert,Reversion,LONG,KNX,NORMAL,0.469,60.0,15
RSI Revert,Reversion,LONG,KNX,WEAK,-1.129,25.8,31
RSI Revert,Reversion,LONG,KNX,CHOPPY,-0.193,31.2,16
RSI Revert,Reversion,SHORT,KNX,ALL,-0.006,53.2,109
RSI Revert,Reversion,SHORT,KNX,STRONG,-0.586,47.2,36
RSI Revert,Reversion,SHORT,KNX,NORMAL,-0.593,42.3,26
RSI Revert,Reversion,SHORT,KNX,CAUTIOUS,0.525,60.0,15
RSI Revert,Reversion,SHORT,KNX,WEAK,1.252,73.3,15
RSI Revert,Reversion,SHORT,KNX,CHOPPY,0.349,58.8,17
Zscore Revert,Reversion,LONG,KNX,ALL,0.413,47.7,44
Zscore Revert,Reversion,LONG,KNX,WEAK,0.027,47.1,17
Zscore Revert,Reversion,SHORT,KNX,ALL,-0.014,48.1,52
Zscore Revert,Reversion,SHORT,KNX,STRONG,-0.888,26.7,15
Keltner Revert,Reversion,LONG,KNX,ALL,0.692,59.6,47
Keltner Revert,Reversion,LONG,KNX,STRONG,1.856,89.5,19
Keltner Revert,Reversion,SHORT,KNX,ALL,0.139,50.6,79
Keltner Revert,Reversion,SHORT,KNX,STRONG,-0.319,45.5,22
Keltner Revert,Reversion,SHORT,KNX,NORMAL,-0.699,42.9,21
MFI Revert,Reversion,LONG,KNX,ALL,-0.93,30.0,20
MFI Revert,Reversion,SHORT,KNX,ALL,0.655,66.7,27
RSI Momentum,Momentum,LONG,KNX,ALL,0.006,46.8,109
RSI Momentum,Momentum,LONG,KNX,STRONG,0.586,52.8,36
RSI Momentum,Momentum,LONG,KNX,NORMAL,0.593,57.7,26
RSI Momentum,Momentum,LONG,KNX,CAUTIOUS,-0.525,40.0,15
RSI Momentum,Momentum,LONG,KNX,WEAK,-1.252,26.7,15
RSI Momentum,Momentum,LONG,KNX,CHOPPY,-0.349,41.2,17
RSI Momentum,Momentum,SHORT,KNX,ALL,-0.207,52.0,102
RSI Momentum,Momentum,SHORT,KNX,STRONG,-1.913,24.1,29
RSI Momentum,Momentum,SHORT,KNX,NORMAL,-0.469,40.0,15
RSI Momentum,Momentum,SHORT,KNX,WEAK,1.129,74.2,31
RSI Momentum,Momentum,SHORT,KNX,CHOPPY,0.193,68.8,16
Donchian/Turtle,Momentum,LONG,KNX,ALL,0.061,51.6,64
Donchian/Turtle,Momentum,LONG,KNX,STRONG,0.399,61.9,21
Donchian/Turtle,Momentum,LONG,KNX,NORMAL,0.603,52.9,17
Donchian/Turtle,Momentum,SHORT,KNX,ALL,-0.207,56.5,62
Donchian/Turtle,Momentum,SHORT,KNX,STRONG,-0.966,31.2,16
Donchian/Turtle,Momentum,SHORT,KNX,WEAK,0.09,57.1,21
ADX Trend,Momentum,LONG,KNX,ALL,-0.17,45.0,280
ADX Trend,Momentum,LONG,KNX,STRONG,1.405,62.2,74
ADX Trend,Momentum,LONG,KNX,NORMAL,0.493,47.2,53
ADX Trend,Momentum,LONG,KNX,CAUTIOUS,-0.335,43.9,41
ADX Trend,Momentum,LONG,KNX,WEAK,-1.771,23.2,56
ADX Trend,Momentum,LONG,KNX,CHOPPY,-0.095,42.9,56
ADX Trend,Momentum,SHORT,KNX,ALL,-0.852,49.0,245
ADX Trend,Momentum,SHORT,KNX,STRONG,-2.619,19.4,67
ADX Trend,Momentum,SHORT,KNX,NORMAL,-0.306,56.2,48
ADX Trend,Momentum,SHORT,KNX,CAUTIOUS,0.144,50.0,30
ADX Trend,Momentum,SHORT,KNX,WEAK,0.602,69.5,59
ADX Trend,Momentum,SHORT,KNX,CHOPPY,0.809,58.5,41
RSI Revert,Reversion,LONG,MTRN,ALL,0.757,53.7,67
RSI Revert,Reversion,LONG,MTRN,STRONG,1.724,73.9,23
RSI Revert,Reversion,LONG,MTRN,NORMAL,0.83,73.3,15
RSI Revert,Reversion,LONG,MTRN,WEAK,-0.853,11.8,17
RSI Revert,Reversion,SHORT,MTRN,ALL,0.263,54.6,119
RSI Revert,Reversion,SHORT,MTRN,STRONG,-1.69,23.3,30
RSI Revert,Reversion,SHORT,MTRN,NORMAL,0.21,38.1,21
RSI Revert,Reversion,SHORT,MTRN,CAUTIOUS,-0.363,73.3,15
RSI Revert,Reversion,SHORT,MTRN,WEAK,1.462,78.6,28
RSI Revert,Reversion,SHORT,MTRN,CHOPPY,1.136,68.0,25
Zscore Revert,Reversion,LONG,MTRN,ALL,0.481,52.1,48
Zscore Revert,Reversion,LONG,MTRN,STRONG,1.601,94.1,17
Zscore Revert,Reversion,LONG,MTRN,WEAK,-0.742,13.3,15
Zscore Revert,Reversion,SHORT,MTRN,ALL,0.041,52.6,78
Zscore Revert,Reversion,SHORT,MTRN,STRONG,-1.655,11.8,17
Zscore Revert,Reversion,SHORT,MTRN,WEAK,1.86,94.7,19
Keltner Revert,Reversion,LONG,MTRN,ALL,0.645,59.1,44
Keltner Revert,Reversion,LONG,MTRN,STRONG,1.399,81.0,21
Keltner Revert,Reversion,SHORT,MTRN,ALL,-0.047,51.3,113
Keltner Revert,Reversion,SHORT,MTRN,STRONG,-2.16,15.2,33
Keltner Revert,Reversion,SHORT,MTRN,NORMAL,0.487,50.0,22
Keltner Revert,Reversion,SHORT,MTRN,WEAK,1.656,87.0,23
Keltner Revert,Reversion,SHORT,MTRN,CHOPPY,0.674,65.2,23
MFI Revert,Reversion,LONG,MTRN,ALL,0.517,63.6,22
MFI Revert,Reversion,SHORT,MTRN,ALL,1.267,63.6,22
RSI Momentum,Momentum,LONG,MTRN,ALL,-0.263,45.4,119
RSI Momentum,Momentum,LONG,MTRN,STRONG,1.69,76.7,30
RSI Momentum,Momentum,LONG,MTRN,NORMAL,-0.21,61.9,21
RSI Momentum,Momentum,LONG,MTRN,CAUTIOUS,0.363,26.7,15
RSI Momentum,Momentum,LONG,MTRN,WEAK,-1.462,21.4,28
RSI Momentum,Momentum,LONG,MTRN,CHOPPY,-1.136,32.0,25
RSI Momentum,Momentum,SHORT,MTRN,ALL,-0.757,46.3,67
RSI Momentum,Momentum,SHORT,MTRN,STRONG,-1.724,26.1,23
RSI Momentum,Momentum,SHORT,MTRN,NORMAL,-0.83,26.7,15
RSI Momentum,Momentum,SHORT,MTRN,WEAK,0.853,88.2,17
Donchian/Turtle,Momentum,LONG,MTRN,ALL,-0.264,46.3,95
Donchian/Turtle,Momentum,LONG,MTRN,STRONG,1.736,90.0,20
Donchian/Turtle,Momentum,LONG,MTRN,NORMAL,0.2,55.6,18
Donchian/Turtle,Momentum,LONG,MTRN,WEAK,-1.864,5.6,18
Donchian/Turtle,Momentum,LONG,MTRN,CHOPPY,-0.384,38.5,26
Donchian/Turtle,Momentum,SHORT,MTRN,ALL,-0.654,48.2,56
Donchian/Turtle,Momentum,SHORT,MTRN,STRONG,-1.065,27.3,22
Donchian/Turtle,Momentum,SHORT,MTRN,WEAK,1.079,81.2,16
ADX Trend,Momentum,LONG,MTRN,ALL,0.019,50.2,315
ADX Trend,Momentum,LONG,MTRN,STRONG,3.232,84.1,88
ADX Trend,Momentum,LONG,MTRN,NORMAL,-0.76,47.4,57
ADX Trend,Momentum,LONG,MTRN,CAUTIOUS,0.404,35.1,37
ADX Trend,Momentum,LONG,MTRN,WEAK,-2.71,19.7,66
ADX Trend,Momentum,LONG,MTRN,CHOPPY,-0.874,46.3,67
ADX Trend,Momentum,SHORT,MTRN,ALL,-0.987,43.6,241
ADX Trend,Momentum,SHORT,MTRN,STRONG,-3.082,12.1,58
ADX Trend,Momentum,SHORT,MTRN,NORMAL,0.126,44.6,56
ADX Trend,Momentum,SHORT,MTRN,CAUTIOUS,-0.732,46.2,26
ADX Trend,Momentum,SHORT,MTRN,WEAK,1.485,74.5,47
ADX Trend,Momentum,SHORT,MTRN,CHOPPY,0.12,48.1,54
RSI Revert,Reversion,LONG,MYRG,ALL,0.545,50.0,90
RSI Revert,Reversion,LONG,MYRG,STRONG,1.661,75.0,28
RSI Revert,Reversion,LONG,MYRG,NORMAL,-0.206,42.1,19
RSI Revert,Reversion,LONG,MYRG,WEAK,-0.638,11.8,17
RSI Revert,Reversion,LONG,MYRG,CHOPPY,0.479,60.0,15
RSI Revert,Reversion,SHORT,MYRG,ALL,-0.889,45.5,143
RSI Revert,Reversion,SHORT,MYRG,STRONG,-2.495,13.9,36
RSI Revert,Reversion,SHORT,MYRG,NORMAL,-0.812,48.6,35
RSI Revert,Reversion,SHORT,MYRG,WEAK,1.578,69.6,23
RSI Revert,Reversion,SHORT,MYRG,CHOPPY,0.473,57.5,40
Zscore Revert,Reversion,LONG,MYRG,ALL,1.217,64.6,48
Zscore Revert,Reversion,LONG,MYRG,STRONG,1.742,89.5,19
Zscore Revert,Reversion,SHORT,MYRG,ALL,-0.186,41.1,73
Zscore Revert,Reversion,SHORT,MYRG,STRONG,-1.408,22.7,22
Zscore Revert,Reversion,SHORT,MYRG,NORMAL,-1.156,27.8,18
Keltner Revert,Reversion,LONG,MYRG,ALL,0.276,52.6,57
Keltner Revert,Reversion,LONG,MYRG,STRONG,1.492,73.9,23
Keltner Revert,Reversion,SHORT,MYRG,ALL,-0.685,44.8,105
Keltner Revert,Reversion,SHORT,MYRG,STRONG,-1.496,19.4,31
Keltner Revert,Reversion,SHORT,MYRG,NORMAL,-0.285,50.0,22
Keltner Revert,Reversion,SHORT,MYRG,CHOPPY,0.175,51.9,27
MFI Revert,Reversion,SHORT,MYRG,ALL,-0.388,44.4,45
MFI Revert,Reversion,SHORT,MYRG,CHOPPY,-0.18,41.2,17
RSI Momentum,Momentum,LONG,MYRG,ALL,0.889,54.5,143
RSI Momentum,Momentum,LONG,MYRG,STRONG,2.495,86.1,36
RSI Momentum,Momentum,LONG,MYRG,NORMAL,0.812,51.4,35
RSI Momentum,Momentum,LONG,MYRG,WEAK,-1.578,30.4,23
RSI Momentum,Momentum,LONG,MYRG,CHOPPY,-0.473,42.5,40
RSI Momentum,Momentum,SHORT,MYRG,ALL,-0.545,50.0,90
RSI Momentum,Momentum,SHORT,MYRG,STRONG,-1.661,25.0,28
RSI Momentum,Momentum,SHORT,MYRG,NORMAL,0.206,57.9,19
RSI Momentum,Momentum,SHORT,MYRG,WEAK,0.638,88.2,17
RSI Momentum,Momentum,SHORT,MYRG,CHOPPY,-0.479,40.0,15
Donchian/Turtle,Momentum,LONG,MYRG,ALL,0.96,57.6,99
Donchian/Turtle,Momentum,LONG,MYRG,STRONG,1.626,80.6,31
Donchian/Turtle,Momentum,LONG,MYRG,NORMAL,0.931,59.1,22
Donchian/Turtle,Momentum,LONG,MYRG,CHOPPY,-0.466,45.5,22
Donchian/Turtle,Momentum,SHORT,MYRG,ALL,-0.454,38.0,50
Donchian/Turtle,Momentum,SHORT,MYRG,STRONG,-1.818,5.9,17
ADX Trend,Momentum,LONG,MYRG,ALL,0.532,53.2,299
ADX Trend,Momentum,LONG,MYRG,STRONG,2.765,84.4,77
ADX Trend,Momentum,LONG,MYRG,NORMAL,0.45,56.2,64
ADX Trend,Momentum,LONG,MYRG,CAUTIOUS,-0.644,41.9,31
ADX Trend,Momentum,LONG,MYRG,WEAK,-2.293,25.5,55
ADX Trend,Momentum,LONG,MYRG,CHOPPY,-0.323,43.1,72
ADX Trend,Momentum,SHORT,MYRG,ALL,-0.281,52.4,248
ADX Trend,Momentum,SHORT,MYRG,STRONG,-2.331,25.0,68
ADX Trend,Momentum,SHORT,MYRG,NORMAL,-0.499,43.2,44
ADX Trend,Momentum,SHORT,MYRG,CAUTIOUS,-0.252,51.9,27
ADX Trend,Momentum,SHORT,MYRG,WEAK,1.53,79.6,54
ADX Trend,Momentum,SHORT,MYRG,CHOPPY,0.715,67.3,55
RSI Revert,Reversion,LONG,NVT,ALL,1.401,64.6,48
RSI Revert,Reversion,LONG,NVT,STRONG,2.191,92.0,25
RSI Revert,Reversion,SHORT,NVT,ALL,-0.512,51.2,166
RSI Revert,Reversion,SHORT,NVT,STRONG,-2.884,15.6,45
RSI Revert,Reversion,SHORT,NVT,NORMAL,-0.976,46.7,30
RSI Revert,Reversion,SHORT,NVT,CAUTIOUS,0.923,75.0,20
RSI Revert,Reversion,SHORT,NVT,WEAK,1.347,80.8,26
RSI Revert,Reversion,SHORT,NVT,CHOPPY,1.071,62.2,45
Zscore Revert,Reversion,LONG,NVT,ALL,1.128,64.3,42
Zscore Revert,Reversion,LONG,NVT,STRONG,1.433,81.2,16
Zscore Revert,Reversion,SHORT,NVT,ALL,-0.278,53.7,82
Zscore Revert,Reversion,SHORT,NVT,STRONG,-1.323,30.4,23
Zscore Revert,Reversion,SHORT,NVT,NORMAL,-0.612,46.7,15
Zscore Revert,Reversion,SHORT,NVT,WEAK,0.439,80.0,15
Zscore Revert,Reversion,SHORT,NVT,CHOPPY,0.017,60.0,20
Keltner Revert,Reversion,LONG,NVT,ALL,0.593,55.3,38
Keltner Revert,Reversion,LONG,NVT,WEAK,-0.327,25.0,16
Keltner Revert,Reversion,SHORT,NVT,ALL,-0.42,51.5,130
Keltner Revert,Reversion,SHORT,NVT,STRONG,-2.124,18.2,33
Keltner Revert,Reversion,SHORT,NVT,NORMAL,-0.733,43.5,23
Keltner Revert,Reversion,SHORT,NVT,WEAK,1.85,84.2,19
Keltner Revert,Reversion,SHORT,NVT,CHOPPY,1.096,62.8,43
MFI Revert,Reversion,SHORT,NVT,ALL,0.06,55.0,20
RSI Momentum,Momentum,LONG,NVT,ALL,0.512,48.8,166
RSI Momentum,Momentum,LONG,NVT,STRONG,2.884,84.4,45
RSI Momentum,Momentum,LONG,NVT,NORMAL,0.976,53.3,30
RSI Momentum,Momentum,LONG,NVT,CAUTIOUS,-0.923,25.0,20
RSI Momentum,Momentum,LONG,NVT,WEAK,-1.347,19.2,26
RSI Momentum,Momentum,LONG,NVT,CHOPPY,-1.071,37.8,45
RSI Momentum,Momentum,SHORT,NVT,ALL,-1.401,35.4,48
RSI Momentum,Momentum,SHORT,NVT,STRONG,-2.191,8.0,25
Donchian/Turtle,Momentum,LONG,NVT,ALL,0.154,40.4,114
Donchian/Turtle,Momentum,LONG,NVT,STRONG,1.742,73.1,26
Donchian/Turtle,Momentum,LONG,NVT,NORMAL,0.737,57.1,21
Donchian/Turtle,Momentum,LONG,NVT,CAUTIOUS,-1.452,18.8,16
Donchian/Turtle,Momentum,LONG,NVT,WEAK,-0.355,15.0,20
Donchian/Turtle,Momentum,LONG,NVT,CHOPPY,-1.041,29.0,31
Donchian/Turtle,Momentum,SHORT,NVT,ALL,-0.603,41.7,36
Donchian/Turtle,Momentum,SHORT,NVT,STRONG,-1.527,12.5,16
ADX Trend,Momentum,LONG,NVT,ALL,0.545,52.0,327
ADX Trend,Momentum,LONG,NVT,STRONG,3.585,80.7,83
ADX Trend,Momentum,LONG,NVT,NORMAL,1.156,59.2,71
ADX Trend,Momentum,LONG,NVT,CAUTIOUS,-1.163,32.6,43
ADX Trend,Momentum,LONG,NVT,WEAK,-2.033,14.0,50
ADX Trend,Momentum,LONG,NVT,CHOPPY,-0.594,50.0,80
ADX Trend,Momentum,SHORT,NVT,ALL,-0.757,44.1,222
ADX Trend,Momentum,SHORT,NVT,STRONG,-3.225,15.9,63
ADX Trend,Momentum,SHORT,NVT,NORMAL,-0.831,35.9,39
ADX Trend,Momentum,SHORT,NVT,CAUTIOUS,0.285,50.0,24
ADX Trend,Momentum,SHORT,NVT,WEAK,1.99,75.5,49
ADX Trend,Momentum,SHORT,NVT,CHOPPY,0.474,53.2,47
