strategy,family,direction,symbol,regime,sharpe,wr,active_days
Zscore Revert,Reversion,LONG,UBER,NORMAL,0.345,45.5,22
Zscore Revert,Reversion,LONG,UBER,CAUTIOUS,0.425,47.1,17
Zscore Revert,Reversion,LONG,UBER,WEAK,-0.767,36.7,30
Zscore Revert,Reversion,LONG,UBER,CHOPPY,-0.202,55.6,18
Zscore Revert,Reversion,SHORT,UBER,ALL,0.367,53.9,152
Zscore Revert,Reversion,SHORT,UBER,STRONG,-1.228,27.3,33
Zscore Revert,Reversion,SHORT,UBER,NORMAL,0.204,53.3,30
Zscore Revert,Reversion,SHORT,UBER,CAUTIOUS,1.293,73.3,15
Zscore Revert,Reversion,SHORT,UBER,WEAK,1.77,91.7,24
Zscore Revert,Reversion,SHORT,UBER,CHOPPY,0.326,48.0,50
Keltner Revert,Reversion,LONG,UBER,ALL,0.912,56.4,78
Keltner Revert,Reversion,LONG,UBER,STRONG,1.362,71.4,28
Keltner Revert,Reversion,LONG,UBER,NORMAL,0.474,50.0,16
Keltner Revert,Reversion,LONG,UBER,WEAK,0.174,50.0,16
Keltner Revert,Reversion,SHORT,UBER,ALL,-0.453,51.1,133
Keltner Revert,Reversion,SHORT,UBER,STRONG,-1.683,20.0,30
Keltner Revert,Reversion,SHORT,UBER,NORMAL,0.178,56.7,30
Keltner Revert,Reversion,SHORT,UBER,CAUTIOUS,0.602,68.8,16
Keltner Revert,Reversion,SHORT,UBER,WEAK,1.332,80.0,20
Keltner Revert,Reversion,SHORT,UBER,CHOPPY,0.037,48.6,37
MFI Revert,Reversion,LONG,UBER,ALL,0.547,53.6,28
MFI Revert,Reversion,SHORT,UBER,ALL,-1.532,35.3,51
MFI Revert,Reversion,SHORT,UBER,NORMAL,-0.621,40.0,15
RSI Momentum,Momentum,LONG,UBER,ALL,0.396,49.3,207
RSI Momentum,Momentum,LONG,UBER,STRONG,1.873,71.2,52
RSI Momentum,Momentum,LONG,UBER,NORMAL,0.742,51.3,39
RSI Momentum,Momentum,LONG,UBER,CAUTIOUS,-0.83,30.4,23
RSI Momentum,Momentum,LONG,UBER,WEAK,-1.568,28.1,32
RSI Momentum,Momentum,LONG,UBER,CHOPPY,-0.664,47.5,61
RSI Momentum,Momentum,SHORT,UBER,ALL,-1.079,40.4,151
RSI Momentum,Momentum,SHORT,UBER,STRONG,-1.764,29.8,47
RSI Momentum,Momentum,SHORT,UBER,NORMAL,-0.549,42.4,33
RSI Momentum,Momentum,SHORT,UBER,CAUTIOUS,-0.224,41.4,29
RSI Momentum,Momentum,SHORT,UBER,WEAK,0.919,59.3,27
RSI Momentum,Momentum,SHORT,UBER,CHOPPY,-0.356,33.3,15
Donchian/Turtle,Momentum,LONG,UBER,ALL,0.901,50.8,197
Donchian/Turtle,Momentum,LONG,UBER,STRONG,1.801,77.3,44
Donchian/Turtle,Momentum,LONG,UBER,NORMAL,0.2,44.2,43
Donchian/Turtle,Momentum,LONG,UBER,CAUTIOUS,-0.567,27.8,18
Donchian/Turtle,Momentum,LONG,UBER,WEAK,-1.011,28.1,32
Donchian/Turtle,Momentum,LONG,UBER,CHOPPY,0.232,55.0,60
Donchian/Turtle,Momentum,SHORT,UBER,ALL,-0.818,43.7,183
Donchian/Turtle,Momentum,SHORT,UBER,STRONG,-1.616,29.6,54
Donchian/Turtle,Momentum,SHORT,UBER,NORMAL,-0.979,35.5,31
Donchian/Turtle,Momentum,SHORT,UBER,CAUTIOUS,-0.145,46.7,30
Donchian/Turtle,Momentum,SHORT,UBER,WEAK,0.858,62.8,43
Donchian/Turtle,Momentum,SHORT,UBER,CHOPPY,-0.627,48.0,25
ADX Trend,Momentum,LONG,UBER,ALL,1.168,52.9,261
ADX Trend,Momentum,LONG,UBER,STRONG,2.076,72.9,70
ADX Trend,Momentum,LONG,UBER,NORMAL,0.703,52.4,63
ADX Trend,Momentum,LONG,UBER,CAUTIOUS,-0.195,45.2,31
ADX Trend,Momentum,LONG,UBER,WEAK,-1.051,28.2,39
ADX Trend,Momentum,LONG,UBER,CHOPPY,0.184,50.0,58
ADX Trend,Momentum,SHORT,UBER,ALL,-0.428,46.7,229
ADX Trend,Momentum,SHORT,UBER,STRONG,-2.276,32.9,76
ADX Trend,Momentum,SHORT,UBER,NORMAL,-0.277,47.5,40
ADX Trend,Momentum,SHORT,UBER,CAUTIOUS,0.324,54.8,31
ADX Trend,Momentum,SHORT,UBER,WEAK,1.191,62.8,43
ADX Trend,Momentum,SHORT,UBER,CHOPPY,0.758,48.7,39
RSI Revert,Reversion,LONG,VST,ALL,0.758,55.7,79
RSI Revert,Reversion,LONG,VST,STRONG,1.717,89.5,19
RSI Revert,Reversion,LONG,VST,NORMAL,1.141,66.7,18
RSI Revert,Reversion,LONG,VST,WEAK,-1.547,20.0,20
RSI Revert,Reversion,SHORT,VST,ALL,-0.694,43.5,260
RSI Revert,Reversion,SHORT,VST,STRONG,-2.921,21.7,69
RSI Revert,Reversion,SHORT,VST,NORMAL,0.26,50.8,59
RSI Revert,Reversion,SHORT,VST,CAUTIOUS,0.914,62.5,24
RSI Revert,Reversion,SHORT,VST,WEAK,1.229,60.0,45
RSI Revert,Reversion,SHORT,VST,CHOPPY,-0.675,41.3,63
Zscore Revert,Reversion,LONG,VST,ALL,0.99,58.7,109
Zscore Revert,Reversion,LONG,VST,STRONG,1.778,69.4,36
Zscore Revert,Reversion,LONG,VST,NORMAL,1.548,80.0,20
Zscore Revert,Reversion,LONG,VST,WEAK,-0.947,35.3,34
Zscore Revert,Reversion,SHORT,VST,ALL,-1.66,44.0,150
Zscore Revert,Reversion,SHORT,VST,STRONG,-2.172,28.3,46
Zscore Revert,Reversion,SHORT,VST,NORMAL,0.551,70.8,24
Zscore Revert,Reversion,SHORT,VST,WEAK,0.448,60.9,23
Zscore Revert,Reversion,SHORT,VST,CHOPPY,-1.54,35.6,45
Keltner Revert,Reversion,LONG,VST,ALL,0.637,63.0,54
Keltner Revert,Reversion,LONG,VST,WEAK,-0.745,41.7,24
Keltner Revert,Reversion,SHORT,VST,ALL,-1.66,38.4,219
Keltner Revert,Reversion,SHORT,VST,STRONG,-2.803,21.0,62
Keltner Revert,Reversion,SHORT,VST,NORMAL,0.124,51.2,41
Keltner Revert,Reversion,SHORT,VST,CAUTIOUS,0.861,52.4,21
Keltner Revert,Reversion,SHORT,VST,WEAK,0.541,48.6,37
Keltner Revert,Reversion,SHORT,VST,CHOPPY,-1.397,36.2,58
MFI Revert,Reversion,LONG,VST,ALL,1.343,66.7,30
MFI Revert,Reversion,SHORT,VST,ALL,-0.841,41.8,79
MFI Revert,Reversion,SHORT,VST,STRONG,-1.511,30.0,20
MFI Revert,Reversion,SHORT,VST,NORMAL,-0.085,45.5,22
MFI Revert,Reversion,SHORT,VST,CHOPPY,-0.579,36.8,19
RSI Momentum,Momentum,LONG,VST,ALL,0.694,56.5,260
RSI Momentum,Momentum,LONG,VST,STRONG,2.921,78.3,69
RSI Momentum,Momentum,LONG,VST,NORMAL,-0.26,49.2,59
RSI Momentum,Momentum,LONG,VST,CAUTIOUS,-0.914,37.5,24
RSI Momentum,Momentum,LONG,VST,WEAK,-1.229,40.0,45
RSI Momentum,Momentum,LONG,VST,CHOPPY,0.675,58.7,63
RSI Momentum,Momentum,SHORT,VST,ALL,-0.758,44.3,79
RSI Momentum,Momentum,SHORT,VST,STRONG,-1.717,10.5,19
RSI Momentum,Momentum,SHORT,VST,NORMAL,-1.141,33.3,18
RSI Momentum,Momentum,SHORT,VST,WEAK,1.547,80.0,20
Donchian/Turtle,Momentum,LONG,VST,ALL,1.404,59.0,244
Donchian/Turtle,Momentum,LONG,VST,STRONG,2.752,75.7,70
Donchian/Turtle,Momentum,LONG,VST,NORMAL,0.298,52.2,46
Donchian/Turtle,Momentum,LONG,VST,CAUTIOUS,-0.636,53.8,26
Donchian/Turtle,Momentum,LONG,VST,WEAK,-1.134,36.6,41
Donchian/Turtle,Momentum,LONG,VST,CHOPPY,1.463,62.3,61
Donchian/Turtle,Momentum,SHORT,VST,ALL,-0.952,43.6,101
Donchian/Turtle,Momentum,SHORT,VST,STRONG,-1.683,25.0,28
Donchian/Turtle,Momentum,SHORT,VST,NORMAL,-1.229,30.0,20
Donchian/Turtle,Momentum,SHORT,VST,WEAK,0.786,63.6,33
ADX Trend,Momentum,LONG,VST,ALL,0.935,56.1,314
ADX Trend,Momentum,LONG,VST,STRONG,3.212,80.0,85
ADX Trend,Momentum,LONG,VST,NORMAL,0.379,51.6,64
ADX Trend,Momentum,LONG,VST,CAUTIOUS,-0.113,47.2,36
ADX Trend,Momentum,LONG,VST,WEAK,-1.515,32.7,52
ADX Trend,Momentum,LONG,VST,CHOPPY,0.443,53.2,77
ADX Trend,Momentum,SHORT,VST,ALL,-1.071,46.2,223
ADX Trend,Momentum,SHORT,VST,STRONG,-2.524,23.0,61
ADX Trend,Momentum,SHORT,VST,NORMAL,-1.382,41.3,46
ADX Trend,Momentum,SHORT,VST,CAUTIOUS,0.635,66.7,27
ADX Trend,Momentum,SHORT,VST,WEAK,1.714,66.0,47
ADX Trend,Momentum,SHORT,VST,CHOPPY,-0.5,50.0,42
RSI Revert,Reversion,LONG,XLE,ALL,1.608,62.9,124
RSI Revert,Reversion,LONG,XLE,STRONG,1.633,73.8,42
RSI Revert,Reversion,LONG,XLE,NORMAL,1.078,57.1,21
RSI Revert,Reversion,LONG,XLE,WEAK,0.12,52.4,21
RSI Revert,Reversion,LONG,XLE,CHOPPY,0.861,60.7,28
RSI Revert,Reversion,SHORT,XLE,ALL,-0.174,42.6,202
RSI Revert,Reversion,SHORT,XLE,STRONG,0.147,49.2,59
RSI Revert,Reversion,SHORT,XLE,NORMAL,0.47,43.3,30
RSI Revert,Reversion,SHORT,XLE,CAUTIOUS,-0.97,42.3,26
RSI Revert,Reversion,SHORT,XLE,WEAK,0.492,45.7,46
RSI Revert,Reversion,SHORT,XLE,CHOPPY,-1.282,29.3,41
Zscore Revert,Reversion,LONG,XLE,ALL,1.377,58.5,123
Zscore Revert,Reversion,LONG,XLE,STRONG,1.951,76.9,39
Zscore Revert,Reversion,LONG,XLE,NORMAL,0.492,55.6,27
Zscore Revert,Reversion,LONG,XLE,WEAK,-0.055,46.2,26
Zscore Revert,Reversion,LONG,XLE,CHOPPY,0.514,42.1,19
Zscore Revert,Reversion,SHORT,XLE,ALL,-0.06,45.3,150
Zscore Revert,Reversion,SHORT,XLE,STRONG,-0.189,40.0,35
Zscore Revert,Reversion,SHORT,XLE,NORMAL,1.136,58.6,29
Zscore Revert,Reversion,SHORT,XLE,CAUTIOUS,-0.796,45.5,22
Zscore Revert,Reversion,SHORT,XLE,WEAK,-0.038,37.5,32
Zscore Revert,Reversion,SHORT,XLE,CHOPPY,-0.175,46.9,32
Keltner Revert,Reversion,LONG,XLE,ALL,0.794,55.8,77
Keltner Revert,Reversion,LONG,XLE,STRONG,1.474,72.0,25
Keltner Revert,Reversion,LONG,XLE,WEAK,-0.067,45.0,20
Keltner Revert,Reversion,LONG,XLE,CHOPPY,0.651,50.0,16
Keltner Revert,Reversion,SHORT,XLE,ALL,-0.265,43.7,158
Keltner Revert,Reversion,SHORT,XLE,STRONG,0.216,47.4,38
Keltner Revert,Reversion,SHORT,XLE,NORMAL,0.583,44.8,29
Keltner Revert,Reversion,SHORT,XLE,CAUTIOUS,-1.13,40.7,27
Keltner Revert,Reversion,SHORT,XLE,WEAK,0.125,44.4,36
Keltner Revert,Reversion,SHORT,XLE,CHOPPY,-0.481,39.3,28
MFI Revert,Reversion,SHORT,XLE,ALL,0.387,50.6,83
MFI Revert,Reversion,SHORT,XLE,STRONG,-0.069,46.2,26
MFI Revert,Reversion,SHORT,XLE,WEAK,0.826,75.0,16
MFI Revert,Reversion,SHORT,XLE,CHOPPY,-0.445,33.3,15
RSI Momentum,Momentum,LONG,XLE,ALL,0.174,57.4,202
RSI Momentum,Momentum,LONG,XLE,STRONG,-0.147,50.8,59
RSI Momentum,Momentum,LONG,XLE,NORMAL,-0.47,56.7,30
RSI Momentum,Momentum,LONG,XLE,CAUTIOUS,0.97,57.7,26
RSI Momentum,Momentum,LONG,XLE,WEAK,-0.492,54.3,46
RSI Momentum,Momentum,LONG,XLE,CHOPPY,1.282,70.7,41
RSI Momentum,Momentum,SHORT,XLE,ALL,-1.608,37.1,124
RSI Momentum,Momentum,SHORT,XLE,STRONG,-1.633,26.2,42
RSI Momentum,Momentum,SHORT,XLE,NORMAL,-1.078,42.9,21
RSI Momentum,Momentum,SHORT,XLE,WEAK,-0.12,47.6,21
RSI Momentum,Momentum,SHORT,XLE,CHOPPY,-0.861,39.3,28
Donchian/Turtle,Momentum,LONG,XLE,ALL,-0.505,52.2,232
Donchian/Turtle,Momentum,LONG,XLE,STRONG,0.0,54.0,63
Donchian/Turtle,Momentum,LONG,XLE,NORMAL,-0.862,45.5,44
Donchian/Turtle,Momentum,LONG,XLE,CAUTIOUS,0.954,53.3,30
Donchian/Turtle,Momentum,LONG,XLE,WEAK,-0.898,50.9,53
Donchian/Turtle,Momentum,LONG,XLE,CHOPPY,0.401,57.1,42
Donchian/Turtle,Momentum,SHORT,XLE,ALL,-1.423,39.6,164
Donchian/Turtle,Momentum,SHORT,XLE,STRONG,-1.457,26.0,50
Donchian/Turtle,Momentum,SHORT,XLE,NORMAL,-0.922,40.0,35
Donchian/Turtle,Momentum,SHORT,XLE,CAUTIOUS,-0.369,45.5,22
Donchian/Turtle,Momentum,SHORT,XLE,WEAK,0.127,50.0,26
Donchian/Turtle,Momentum,SHORT,XLE,CHOPPY,-0.998,48.4,31
ADX Trend,Momentum,LONG,XLE,ALL,0.256,54.1,327
ADX Trend,Momentum,LONG,XLE,STRONG,0.691,57.3,75
ADX Trend,Momentum,LONG,XLE,NORMAL,-0.552,50.0,60
ADX Trend,Momentum,LONG,XLE,CAUTIOUS,0.856,56.0,50
ADX Trend,Momentum,LONG,XLE,WEAK,-0.634,49.3,69
ADX Trend,Momentum,LONG,XLE,CHOPPY,0.531,57.5,73
ADX Trend,Momentum,SHORT,XLE,ALL,-0.736,45.1,215
ADX Trend,Momentum,SHORT,XLE,STRONG,-0.732,34.9,63
ADX Trend,Momentum,SHORT,XLE,NORMAL,-0.695,45.0,40
ADX Trend,Momentum,SHORT,XLE,CAUTIOUS,0.067,45.8,24
ADX Trend,Momentum,SHORT,XLE,WEAK,0.358,60.5,43
ADX Trend,Momentum,SHORT,XLE,CHOPPY,-0.977,44.4,45
RSI Revert,Reversion,LONG,AAL,ALL,-0.361,43.9,198
RSI Revert,Reversion,LONG,AAL,STRONG,1.966,68.9,45
RSI Revert,Reversion,LONG,AAL,NORMAL,0.493,47.2,36
RSI Revert,Reversion,LONG,AAL,CAUTIOUS,0.13,53.3,30
RSI Revert,Reversion,LONG,AAL,WEAK,-1.581,23.1,52
RSI Revert,Reversion,LONG,AAL,CHOPPY,-0.776,31.4,35
RSI Revert,Reversion,SHORT,AAL,ALL,-0.497,49.5,186
RSI Revert,Reversion,SHORT,AAL,STRONG,-1.693,28.8,52
RSI Revert,Reversion,SHORT,AAL,NORMAL,-0.014,58.6,29
RSI Revert,Reversion,SHORT,AAL,CAUTIOUS,-0.251,56.5,23
RSI Revert,Reversion,SHORT,AAL,WEAK,1.931,82.6,23
RSI Revert,Reversion,SHORT,AAL,CHOPPY,0.014,47.5,59
Zscore Revert,Reversion,LONG,AAL,ALL,-0.129,44.9,127
Zscore Revert,Reversion,LONG,AAL,STRONG,2.162,74.2,31
Zscore Revert,Reversion,LONG,AAL,NORMAL,0.305,53.8,26
Zscore Revert,Reversion,LONG,AAL,CAUTIOUS,-0.072,50.0,16
Zscore Revert,Reversion,LONG,AAL,WEAK,-1.227,18.9,37
Zscore Revert,Reversion,LONG,AAL,CHOPPY,-0.9,29.4,17
Zscore Revert,Reversion,SHORT,AAL,ALL,-0.027,52.1,163
Zscore Revert,Reversion,SHORT,AAL,STRONG,-1.242,34.0,50
Zscore Revert,Reversion,SHORT,AAL,NORMAL,0.363,48.4,31
Zscore Revert,Reversion,SHORT,AAL,CAUTIOUS,0.04,80.0,15
Zscore Revert,Reversion,SHORT,AAL,WEAK,1.81,80.0,20
Zscore Revert,Reversion,SHORT,AAL,CHOPPY,-0.06,53.2,47
Keltner Revert,Reversion,LONG,AAL,ALL,-0.582,45.5,156
Keltner Revert,Reversion,LONG,AAL,STRONG,1.955,73.5,34
Keltner Revert,Reversion,LONG,AAL,NORMAL,0.145,46.9,32
Keltner Revert,Reversion,LONG,AAL,CAUTIOUS,0.357,57.9,19
Keltner Revert,Reversion,LONG,AAL,WEAK,-1.472,21.7,46
Keltner Revert,Reversion,LONG,AAL,CHOPPY,-0.975,40.0,25
Keltner Revert,Reversion,SHORT,AAL,ALL,0.462,50.3,167
Keltner Revert,Reversion,SHORT,AAL,STRONG,-0.822,34.9,43
Keltner Revert,Reversion,SHORT,AAL,NORMAL,0.285,48.1,27
Keltner Revert,Reversion,SHORT,AAL,CAUTIOUS,-0.274,50.0,22
Keltner Revert,Reversion,SHORT,AAL,WEAK,2.118,82.6,23
Keltner Revert,Reversion,SHORT,AAL,CHOPPY,0.168,50.0,52
MFI Revert,Reversion,LONG,AAL,ALL,-0.338,41.5,41
MFI Revert,Reversion,SHORT,AAL,ALL,0.072,55.8,43
RSI Momentum,Momentum,LONG,AAL,ALL,0.497,50.5,186
RSI Momentum,Momentum,LONG,AAL,STRONG,1.693,71.2,52
RSI Momentum,Momentum,LONG,AAL,NORMAL,0.014,41.4,29
RSI Momentum,Momentum,LONG,AAL,CAUTIOUS,0.251,43.5,23
RSI Momentum,Momentum,LONG,AAL,WEAK,-1.931,17.4,23
RSI Momentum,Momentum,LONG,AAL,CHOPPY,-0.014,52.5,59
RSI Momentum,Momentum,SHORT,AAL,ALL,0.361,56.1,198
RSI Momentum,Momentum,SHORT,AAL,STRONG,-1.966,31.1,45
RSI Momentum,Momentum,SHORT,AAL,NORMAL,-0.493,52.8,36
RSI Momentum,Momentum,SHORT,AAL,CAUTIOUS,-0.13,46.7,30
RSI Momentum,Momentum,SHORT,AAL,WEAK,1.581,76.9,52
RSI Momentum,Momentum,SHORT,AAL,CHOPPY,0.776,68.6,35
Donchian/Turtle,Momentum,LONG,AAL,ALL,0.443,54.4,193
Donchian/Turtle,Momentum,LONG,AAL,STRONG,0.794,63.3,49
Donchian/Turtle,Momentum,LONG,AAL,NORMAL,-0.121,56.1,41
Donchian/Turtle,Momentum,LONG,AAL,CAUTIOUS,0.496,44.4,27
Donchian/Turtle,Momentum,LONG,AAL,WEAK,-1.653,28.0,25
Donchian/Turtle,Momentum,LONG,AAL,CHOPPY,0.791,62.7,51
Donchian/Turtle,Momentum,SHORT,AAL,ALL,0.455,55.9,195
Donchian/Turtle,Momentum,SHORT,AAL,STRONG,-2.098,34.0,50
Donchian/Turtle,Momentum,SHORT,AAL,NORMAL,0.201,54.8,31
Donchian/Turtle,Momentum,SHORT,AAL,CAUTIOUS,-0.421,36.4,22
Donchian/Turtle,Momentum,SHORT,AAL,WEAK,1.597,77.6,58
Donchian/Turtle,Momentum,SHORT,AAL,CHOPPY,0.728,64.7,34
ADX Trend,Momentum,LONG,AAL,ALL,0.677,51.5,293
ADX Trend,Momentum,LONG,AAL,STRONG,2.508,68.6,86
ADX Trend,Momentum,LONG,AAL,NORMAL,0.055,54.2,48
ADX Trend,Momentum,LONG,AAL,CAUTIOUS,-0.288,45.7,35
ADX Trend,Momentum,LONG,AAL,WEAK,-1.414,34.0,47
ADX Trend,Momentum,LONG,AAL,CHOPPY,-0.642,44.2,77
ADX Trend,Momentum,SHORT,AAL,ALL,0.412,54.4,294
ADX Trend,Momentum,SHORT,AAL,STRONG,-2.495,26.2,65
ADX Trend,Momentum,SHORT,AAL,NORMAL,-0.314,51.0,51
ADX Trend,Momentum,SHORT,AAL,CAUTIOUS,-0.038,55.0,40
ADX Trend,Momentum,SHORT,AAL,WEAK,2.31,81.7,71
ADX Trend,Momentum,SHORT,AAL,CHOPPY,-0.14,55.2,67
RSI Revert,Reversion,LONG,ALK,ALL,-0.841,41.3,189
RSI Revert,Reversion,LONG,ALK,STRONG,1.814,69.2,39
RSI Revert,Reversion,LONG,ALK,NORMAL,0.12,39.5,38
RSI Revert,Reversion,LONG,ALK,CAUTIOUS,-0.311,42.9,21
RSI Revert,Reversion,LONG,ALK,WEAK,-1.637,20.0,55
RSI Revert,Reversion,LONG,ALK,CHOPPY,-0.169,44.4,36
RSI Revert,Reversion,SHORT,ALK,ALL,-0.515,47.1,223
RSI Revert,Reversion,SHORT,ALK,STRONG,-2.02,30.5,59
RSI Revert,Reversion,SHORT,ALK,NORMAL,0.285,44.1,34
RSI Revert,Reversion,SHORT,ALK,CAUTIOUS,0.358,60.0,25
RSI Revert,Reversion,SHORT,ALK,WEAK,1.343,67.5,40
RSI Revert,Reversion,SHORT,ALK,CHOPPY,-0.251,46.2,65
Zscore Revert,Reversion,LONG,ALK,ALL,-0.26,45.3,117
Zscore Revert,Reversion,LONG,ALK,STRONG,1.632,71.4,28
Zscore Revert,Reversion,LONG,ALK,NORMAL,-0.731,34.4,32
Zscore Revert,Reversion,LONG,ALK,WEAK,-0.952,17.9,28
Zscore Revert,Reversion,LONG,ALK,CHOPPY,0.548,62.5,16
Zscore Revert,Reversion,SHORT,ALK,ALL,-1.038,44.6,177
Zscore Revert,Reversion,SHORT,ALK,STRONG,-2.337,22.9,48
Zscore Revert,Reversion,SHORT,ALK,NORMAL,0.172,50.0,30
Zscore Revert,Reversion,SHORT,ALK,CAUTIOUS,0.976,52.0,25
Zscore Revert,Reversion,SHORT,ALK,WEAK,1.136,68.0,25
Zscore Revert,Reversion,SHORT,ALK,CHOPPY,-0.332,46.9,49
Keltner Revert,Reversion,LONG,ALK,ALL,-0.762,39.5,177
Keltner Revert,Reversion,LONG,ALK,STRONG,1.825,71.4,42
Keltner Revert,Reversion,LONG,ALK,NORMAL,-0.692,28.9,38
Keltner Revert,Reversion,LONG,ALK,CAUTIOUS,-0.23,45.0,20
Keltner Revert,Reversion,LONG,ALK,WEAK,-1.454,17.0,47
Keltner Revert,Reversion,LONG,ALK,CHOPPY,-0.547,40.0,30
Keltner Revert,Reversion,SHORT,ALK,ALL,-0.821,45.8,216
Keltner Revert,Reversion,SHORT,ALK,STRONG,-1.73,33.9,59
Keltner Revert,Reversion,SHORT,ALK,NORMAL,0.158,45.7,35
Keltner Revert,Reversion,SHORT,ALK,CAUTIOUS,1.009,63.6,33
Keltner Revert,Reversion,SHORT,ALK,WEAK,1.116,64.7,34
Keltner Revert,Reversion,SHORT,ALK,CHOPPY,-0.998,36.4,55
MFI Revert,Reversion,LONG,ALK,ALL,-0.524,40.9,88
MFI Revert,Reversion,LONG,ALK,STRONG,1.738,78.3,23
MFI Revert,Reversion,LONG,ALK,WEAK,-1.007,17.2,29
MFI Revert,Reversion,SHORT,ALK,ALL,-0.326,43.6,39
RSI Momentum,Momentum,LONG,ALK,ALL,0.515,52.9,223
RSI Momentum,Momentum,LONG,ALK,STRONG,2.02,69.5,59
RSI Momentum,Momentum,LONG,ALK,NORMAL,-0.285,55.9,34
RSI Momentum,Momentum,LONG,ALK,CAUTIOUS,-0.358,40.0,25
RSI Momentum,Momentum,LONG,ALK,WEAK,-1.343,32.5,40
RSI Momentum,Momentum,LONG,ALK,CHOPPY,0.251,53.8,65
RSI Momentum,Momentum,SHORT,ALK,ALL,0.841,58.7,189
RSI Momentum,Momentum,SHORT,ALK,STRONG,-1.814,30.8,39
RSI Momentum,Momentum,SHORT,ALK,NORMAL,-0.12,60.5,38
RSI Momentum,Momentum,SHORT,ALK,CAUTIOUS,0.311,57.1,21
RSI Momentum,Momentum,SHORT,ALK,WEAK,1.637,80.0,55
RSI Momentum,Momentum,SHORT,ALK,CHOPPY,0.169,55.6,36
Donchian/Turtle,Momentum,LONG,ALK,ALL,0.628,53.2,263
Donchian/Turtle,Momentum,LONG,ALK,STRONG,2.146,69.3,75
Donchian/Turtle,Momentum,LONG,ALK,NORMAL,0.011,53.3,45
Donchian/Turtle,Momentum,LONG,ALK,CAUTIOUS,-0.777,38.2,34
Donchian/Turtle,Momentum,LONG,ALK,WEAK,-1.926,28.9,45
Donchian/Turtle,Momentum,LONG,ALK,CHOPPY,0.812,59.4,64
Donchian/Turtle,Momentum,SHORT,ALK,ALL,-0.171,52.9,204
Donchian/Turtle,Momentum,SHORT,ALK,STRONG,-2.336,30.0,60
Donchian/Turtle,Momentum,SHORT,ALK,NORMAL,-0.513,53.2,47
Donchian/Turtle,Momentum,SHORT,ALK,CAUTIOUS,-0.18,55.0,20
Donchian/Turtle,Momentum,SHORT,ALK,WEAK,1.626,84.4,45
Donchian/Turtle,Momentum,SHORT,ALK,CHOPPY,-0.204,50.0,32
ADX Trend,Momentum,LONG,ALK,ALL,0.386,50.7,292
ADX Trend,Momentum,LONG,ALK,STRONG,2.575,70.4,81
ADX Trend,Momentum,LONG,ALK,NORMAL,-0.062,52.2,46
ADX Trend,Momentum,LONG,ALK,CAUTIOUS,-0.398,35.1,37
ADX Trend,Momentum,LONG,ALK,WEAK,-2.149,25.4,63
ADX Trend,Momentum,LONG,ALK,CHOPPY,0.529,58.5,65
ADX Trend,Momentum,SHORT,ALK,ALL,0.325,53.1,292
ADX Trend,Momentum,SHORT,ALK,STRONG,-2.259,32.9,76
ADX Trend,Momentum,SHORT,ALK,NORMAL,0.101,52.9,51
ADX Trend,Momentum,SHORT,ALK,CAUTIOUS,0.141,54.5,33
ADX Trend,Momentum,SHORT,ALK,WEAK,1.677,75.4,65
ADX Trend,Momentum,SHORT,ALK,CHOPPY,-0.029,53.7,67
RSI Revert,Reversion,LONG,BHE,ALL,1.198,56.5,115
RSI Revert,Reversion,LONG,BHE,STRONG,2.035,93.1,29
RSI Revert,Reversion,LONG,BHE,NORMAL,0.591,54.5,22
RSI Revert,Reversion,LONG,BHE,CAUTIOUS,-0.121,46.7,15
RSI Revert,Reversion,LONG,BHE,WEAK,-0.165,36.7,30
RSI Revert,Reversion,LONG,BHE,CHOPPY,0.108,42.1,19
RSI Revert,Reversion,SHORT,BHE,ALL,-0.336,49.2,183
RSI Revert,Reversion,SHORT,BHE,STRONG,-1.997,24.5,49
RSI Revert,Reversion,SHORT,BHE,NORMAL,0.002,42.9,42
RSI Revert,Reversion,SHORT,BHE,CAUTIOUS,0.032,52.9,17
RSI Revert,Reversion,SHORT,BHE,WEAK,2.053,81.1,37
RSI Revert,Reversion,SHORT,BHE,CHOPPY,0.134,55.3,38
Zscore Revert,Reversion,LONG,BHE,ALL,0.992,57.0,107
Zscore Revert,Reversion,LONG,BHE,STRONG,1.72,87.5,24
Zscore Revert,Reversion,LONG,BHE,NORMAL,1.069,66.7,18
Zscore Revert,Reversion,LONG,BHE,WEAK,-0.342,38.2,34
Zscore Revert,Reversion,LONG,BHE,CHOPPY,0.092,45.0,20
Zscore Revert,Reversion,SHORT,BHE,ALL,-0.351,49.7,159
Zscore Revert,Reversion,SHORT,BHE,STRONG,-1.842,25.0,52
Zscore Revert,Reversion,SHORT,BHE,NORMAL,-1.085,36.7,30
Zscore Revert,Reversion,SHORT,BHE,CAUTIOUS,0.049,50.0,18
Zscore Revert,Reversion,SHORT,BHE,WEAK,2.24,82.8,29
Zscore Revert,Reversion,SHORT,BHE,CHOPPY,1.232,73.3,30
Keltner Revert,Reversion,LONG,BHE,ALL,1.073,62.3,61
Keltner Revert,Reversion,LONG,BHE,WEAK,0.01,44.0,25
Keltner Revert,Reversion,SHORT,BHE,ALL,-0.794,48.5,169
Keltner Revert,Reversion,SHORT,BHE,STRONG,-1.902,27.1,48
Keltner Revert,Reversion,SHORT,BHE,NORMAL,-1.043,37.8,37
