date,year,symbol,grade,score,regime,spy_chg,entry,pnl_usd,pnl_pct,result,dna_cluster,patterns
2024-06-24,2024,APLD,A+,135,NORMAL,-0.33,5.54,194.95,9.75,WIN,HIGH_VOL,VWAP reclaim | RS +10.5% | 1.7x vol | EMA uptrend | +10.1%
2024-11-19,2024,APLD,A+,195,NORMAL,0.37,7.9,240.92,10.47,WIN,HIGH_VOL,ORB | VWAP reclaim | RS +17.8% | 2.2x vol | EMA uptrend
2024-11-21,2024,APLD,A+,85,STRONG,0.54,9.2,-115.0,-5.0,STOP,HIGH_VOL,RS +3.9% | 1.4x vol | EMA uptrend | +4.5% | Strong mkt
2024-11-22,2024,APLD,A+,130,NORMAL,0.31,9.13,157.72,7.89,WIN,HIGH_VOL,VWAP reclaim | RS +7.3% | 1.4x vol | EMA uptrend | RSI 79 strong
2024-11-25,2024,APLD,A+,170,NORMAL,0.34,10.37,0.0,0.0,PARTIAL_STOP,HIGH_VOL,ORB | VWAP reclaim | RS +8.1% | 1.8x vol | EMA uptrend
2024-12-05,2024,APLD,A+,90,NORMAL,-0.16,9.83,82.07,3.57,WIN,HIGH_VOL,ORB | RS +4.5% | 1.4x vol | EMA uptrend | +4.4%
2024-12-06,2024,APLD,A+,155,NORMAL,0.19,10.29,99.97,4.35,WIN,HIGH_VOL,ORB | VWAP reclaim | RS +6.1% | 1.5x vol | EMA uptrend
2025-01-14,2025,APLD,A+,115,NORMAL,0.14,9.53,-115.0,-5.0,STOP,HIGH_VOL,RS +9.8% | 4.4x vol | Above EMA21 | RSI 53 | +10.0%
2025-02-14,2025,APLD,A+,170,NORMAL,-0.0,8.34,163.67,7.12,WIN,HIGH_VOL,ORB | VWAP reclaim | RS +15.2% | 1.8x vol | EMA uptrend
2025-05-14,2025,APLD,A+,160,NORMAL,0.13,5.77,99.35,4.32,WIN,HIGH_VOL,ORB | VWAP reclaim | RS +6.5% | 1.3x vol | EMA uptrend
2025-05-16,2025,APLD,A+,180,STRONG,0.63,5.76,271.13,11.79,WIN,HIGH_VOL,ORB | VWAP reclaim | RS +21.5% | 2.2x vol | Above EMA21
2025-05-22,2025,APLD,A+,160,NORMAL,0.04,7.1,119.05,5.18,WIN,HIGH_VOL,ORB | VWAP reclaim | RS +10.3% | 1.5x vol | EMA uptrend
2025-06-02,2025,APLD,A+,190,STRONG,0.56,8.27,317.54,13.81,WIN,HIGH_VOL,ORB | VWAP reclaim | RS +47.9% | 6.6x vol | EMA uptrend
2025-06-04,2025,APLD,A+,180,NORMAL,-0.03,10.48,362.15,15.75,WIN,HIGH_VOL,ORB | VWAP reclaim | RS +29.3% | 4.2x vol | EMA uptrend
2025-06-06,2025,APLD,A+,135,STRONG,1.03,13.12,122.36,5.32,WIN,HIGH_VOL,ORB | RS +7.5% | 2.6x vol | EMA uptrend | +8.5%
2025-07-17,2025,APLD,A+,165,STRONG,0.61,10.18,139.97,6.09,WIN,HIGH_VOL,VWAP reclaim | RS +7.8% | 1.7x vol | EMA uptrend | RSI 53
2025-07-18,2025,APLD,A+,185,NORMAL,-0.07,11.47,103.62,4.51,WIN,HIGH_VOL,ORB | VWAP reclaim | RS +9.4% | 1.7x vol | EMA uptrend
2025-07-31,2025,APLD,A+,175,NORMAL,-0.38,12.57,109.65,4.77,WIN,HIGH_VOL,ORB | VWAP reclaim | RS +31.4% | 4.8x vol | EMA uptrend
2025-08-18,2025,APLD,A+,180,NORMAL,-0.02,14.88,170.76,7.42,WIN,HIGH_VOL,ORB | VWAP reclaim | RS +16.0% | 2.2x vol | EMA uptrend
2025-09-10,2025,APLD,A+,205,NORMAL,0.29,15.66,154.43,6.71,WIN,HIGH_VOL,ORB | VWAP reclaim | HOD break | RS +11.4% | 1.8x vol
2025-09-22,2025,APLD,A+,130,NORMAL,0.47,20.0,445.0,22.25,WIN,HIGH_VOL,VWAP reclaim | RS +18.9% | 1.9x vol | Above EMA21 | +19.4%
2025-10-09,2025,APLD,A+,130,NORMAL,-0.29,28.18,78.78,3.94,WIN,HIGH_VOL,VWAP reclaim | RS +5.1% | 1.5x vol | EMA uptrend | RSI 78 strong
2025-10-14,2025,APLD,A+,90,NORMAL,-0.12,34.07,56.94,2.85,WIN,HIGH_VOL,VWAP reclaim | 1.4x vol | EMA uptrend | +2.3% | ✓ HIGH_VOL: VWAP+15 (pullback confirmed)
2025-10-15,2025,APLD,A+,160,NORMAL,0.44,36.78,88.14,3.83,WIN,HIGH_VOL,ORB | VWAP reclaim | RS +7.3% | 1.5x vol | EMA uptrend
2026-01-05,2026,APLD,A+,185,STRONG,0.67,29.12,99.95,4.35,WIN,HIGH_VOL,ORB | VWAP reclaim | RS +6.8% | 1.4x vol | EMA uptrend
2026-01-08,2026,APLD,A+,120,NORMAL,-0.01,31.65,68.04,2.96,WIN,HIGH_VOL,ORB | RS +8.1% | 3.3x vol | EMA uptrend | +8.1%
2026-01-09,2026,APLD,A+,190,STRONG,0.66,32.93,223.38,9.71,WIN,HIGH_VOL,ORB | VWAP reclaim | RS +17.3% | 2.8x vol | EMA uptrend
2026-01-23,2026,APLD,A+,115,NORMAL,0.04,34.3,197.67,9.88,WIN,HIGH_VOL,VWAP reclaim | RS +8.5% | 1.4x vol | Above EMA21 | +8.5%
2026-04-08,2026,APLD,A+,125,STRONG,2.55,28.44,-52.96,-2.3,LOSS,HIGH_VOL,RS +7.8% | 2.3x vol | Above EMA21 | RSI 53 | +10.4%
2026-04-14,2026,APLD,A+,195,STRONG,1.22,29.1,151.16,6.57,WIN,HIGH_VOL,ORB | VWAP reclaim | RS +12.8% | 1.9x vol | EMA uptrend
2026-04-23,2026,APLD,A+,180,NORMAL,-0.39,34.8,108.72,4.73,WIN,HIGH_VOL,ORB | VWAP reclaim | RS +12.5% | 2.4x vol | EMA uptrend
2026-05-21,2026,APLD,A+,165,NORMAL,0.2,42.37,210.85,9.17,WIN,HIGH_VOL,ORB | VWAP reclaim | RS +21.3% | 1.8x vol | EMA uptrend
2024-02-27,2024,SOUN,A+,110,NORMAL,0.19,7.12,0.0,0.0,PARTIAL_STOP,HIGH_VOL,RS +19.1% | 5.6x vol | EMA uptrend | +19.3%
2024-02-29,2024,SOUN,A+,180,NORMAL,0.36,6.79,164.2,7.14,WIN,HIGH_VOL,ORB | VWAP reclaim | RS +16.7% | 2.4x vol | EMA uptrend
2024-03-13,2024,SOUN,A+,185,NORMAL,-0.16,7.29,272.04,11.83,WIN,HIGH_VOL,ORB | VWAP reclaim | HOD break | RS +25.0% | 1.6x vol
2024-05-10,2024,SOUN,A+,105,NORMAL,0.13,5.55,0.0,0.0,PARTIAL_STOP,HIGH_VOL,RS +7.0% | 3.3x vol | EMA uptrend | +7.2%
2024-05-13,2024,SOUN,A+,165,NORMAL,0.01,5.2,128.27,5.58,WIN,HIGH_VOL,ORB | VWAP reclaim | RS +8.4% | 1.7x vol | EMA uptrend
2024-07-12,2024,SOUN,A+,160,STRONG,0.63,5.37,309.12,15.46,WIN,HIGH_VOL,VWAP reclaim | RS +14.8% | 4.7x vol | EMA uptrend | +15.5%
2024-08-21,2024,SOUN,A+,135,NORMAL,0.34,5.14,85.6,4.28,WIN,HIGH_VOL,VWAP reclaim | RS +3.9% | 1.3x vol | EMA uptrend | RSI 62
2024-10-14,2024,SOUN,A+,205,STRONG,0.82,5.01,98.82,4.3,WIN,HIGH_VOL,ORB | VWAP reclaim | RS +4.9% | 3.0x vol | EMA uptrend
2024-10-18,2024,SOUN,A+,160,NORMAL,0.38,5.26,91.25,4.56,WIN,HIGH_VOL,VWAP reclaim | HOD break | RS +4.8% | 1.6x vol | EMA uptrend
2024-10-28,2024,SOUN,A+,185,NORMAL,0.31,5.26,245.52,10.67,WIN,HIGH_VOL,ORB | VWAP reclaim | HOD break | RS +17.8% | 2.8x vol
2024-11-07,2024,SOUN,A+,205,STRONG,0.77,5.91,259.87,11.3,WIN,HIGH_VOL,ORB | VWAP reclaim | RS +21.4% | 3.0x vol | EMA uptrend
2024-11-08,2024,SOUN,A+,155,NORMAL,0.43,6.71,146.05,7.3,WIN,HIGH_VOL,VWAP reclaim | HOD break | RS +3.2% | 2.0x vol | EMA uptrend
2024-11-11,2024,SOUN,A+,140,NORMAL,0.1,7.53,-115.0,-5.0,STOP,HIGH_VOL,ORB | HOD break | RS +7.8% | 2.4x vol | EMA uptrend
2024-11-21,2024,SOUN,A+,175,STRONG,0.54,6.59,125.56,5.46,WIN,HIGH_VOL,ORB | VWAP reclaim | RS +7.8% | 1.8x vol | EMA uptrend
2024-11-22,2024,SOUN,A+,175,NORMAL,0.31,7.35,198.32,8.62,WIN,HIGH_VOL,ORB | VWAP reclaim | RS +17.9% | 2.6x vol | EMA uptrend
2024-11-29,2024,SOUN,A+,185,STRONG,0.62,8.02,242.48,10.54,WIN,HIGH_VOL,ORB | VWAP reclaim | RS +17.5% | 1.5x vol | EMA uptrend
2024-12-04,2024,SOUN,A+,200,STRONG,0.62,9.21,174.87,7.6,WIN,HIGH_VOL,ORB | VWAP reclaim | HOD break | RS +13.7% | 1.6x vol
2024-12-05,2024,SOUN,A+,180,NORMAL,-0.16,10.53,363.29,15.8,WIN,HIGH_VOL,ORB | VWAP reclaim | RS +31.5% | 3.5x vol | EMA uptrend
2024-12-06,2024,SOUN,A+,200,NORMAL,0.19,14.18,0.0,0.0,PARTIAL_STOP,HIGH_VOL,ORB | VWAP reclaim | HOD break | RS +12.4% | 3.4x vol
2024-12-13,2024,SOUN,A+,150,NORMAL,-0.02,13.78,453.39,22.67,WIN,HIGH_VOL,VWAP reclaim | RS +23.7% | 2.1x vol | EMA uptrend | +23.7%
2024-12-16,2024,SOUN,A+,180,NORMAL,0.43,17.65,0.0,0.0,PARTIAL_STOP,HIGH_VOL,ORB | VWAP reclaim | RS +16.0% | 2.2x vol | EMA uptrend
2025-04-24,2025,SOUN,A+,145,STRONG,2.1,8.79,134.24,6.71,WIN,HIGH_VOL,VWAP reclaim | RS +5.1% | 1.5x vol | Above EMA21 | RSI 58
2025-05-08,2025,SOUN,A+,175,STRONG,0.7,9.56,42.08,1.83,WIN,HIGH_VOL,ORB | VWAP reclaim | RS +5.5% | 1.6x vol | EMA uptrend
2025-05-12,2025,SOUN,A+,175,STRONG,3.3,9.53,235.4,10.23,WIN,HIGH_VOL,ORB | VWAP reclaim | RS +19.3% | 4.3x vol | Above EMA21
2025-05-13,2025,SOUN,A+,115,STRONG,0.66,11.13,26.86,1.17,WIN,HIGH_VOL,VWAP reclaim | 2.0x vol | EMA uptrend | +2.3% | Strong mkt
2025-05-14,2025,SOUN,A+,110,NORMAL,0.13,11.65,68.36,2.97,WIN,HIGH_VOL,ORB | RS +4.3% | 2.2x vol | EMA uptrend | +4.4%
2025-05-27,2025,SOUN,A+,215,STRONG,2.08,10.12,171.14,7.44,WIN,HIGH_VOL,ORB | VWAP reclaim | HOD break | RS +14.0% | 2.5x vol
2025-06-30,2025,SOUN,A+,195,NORMAL,0.48,10.06,133.48,5.8,WIN,HIGH_VOL,ORB | VWAP reclaim | RS +8.7% | 2.2x vol | EMA uptrend
2025-07-02,2025,SOUN,A+,155,NORMAL,0.45,10.5,142.86,7.14,WIN,HIGH_VOL,VWAP reclaim | HOD break | RS +6.9% | 1.7x vol | EMA uptrend
2025-07-08,2025,SOUN,A+,180,NORMAL,-0.05,12.04,121.5,5.28,WIN,HIGH_VOL,ORB | VWAP reclaim | RS +11.7% | 3.5x vol | EMA uptrend
2025-08-08,2025,SOUN,A+,205,STRONG,0.78,13.16,91.58,3.98,WIN,HIGH_VOL,ORB | VWAP reclaim | RS +25.6% | 5.7x vol | EMA uptrend
2025-08-11,2025,SOUN,A+,165,NORMAL,-0.2,13.64,331.38,16.57,WIN,HIGH_VOL,VWAP reclaim | HOD break | RS +17.5% | 2.7x vol | EMA uptrend
2025-09-08,2025,SOUN,A+,185,NORMAL,0.25,14.48,121.83,5.3,WIN,HIGH_VOL,ORB | VWAP reclaim | RS +7.0% | 1.6x vol | EMA uptrend
2025-09-19,2025,SOUN,A+,115,NORMAL,0.5,15.66,75.35,3.77,WIN,HIGH_VOL,VWAP reclaim | RS +3.5% | 1.3x vol | EMA uptrend | +4.0%
2025-10-08,2025,SOUN,A+,85,STRONG,0.6,18.42,86.22,3.75,WIN,HIGH_VOL,RS +3.1% | 1.4x vol | EMA uptrend | +3.7% | Strong mkt
2026-01-09,2026,SOUN,A+,185,STRONG,0.66,11.29,104.36,4.54,WIN,HIGH_VOL,ORB | VWAP reclaim | RS +6.0% | 1.8x vol | Above EMA21
2026-04-15,2026,SOUN,A+,175,STRONG,0.79,7.2,162.19,7.05,WIN,HIGH_VOL,ORB | VWAP reclaim | RS +11.8% | 1.9x vol | EMA uptrend
2026-04-17,2026,SOUN,A+,105,STRONG,1.21,8.03,12.88,0.56,WIN,HIGH_VOL,ORB | RS +3.7% | 1.3x vol | EMA uptrend | RSI 79 strong
2026-04-22,2026,SOUN,A+,155,STRONG,1.01,8.08,39.85,1.73,WIN,HIGH_VOL,ORB | VWAP reclaim | RS +3.7% | 1.5x vol | EMA uptrend
2026-05-01,2026,SOUN,A+,185,NORMAL,0.28,8.1,265.62,11.55,WIN,HIGH_VOL,ORB | VWAP reclaim | HOD break | RS +19.8% | 2.7x vol
2026-05-07,2026,SOUN,A+,95,NORMAL,-0.31,9.49,33.93,1.48,WIN,HIGH_VOL,HOD break | RS +3.1% | 1.6x vol | EMA uptrend | +2.8%
2022-02-24,2022,BBAI,A+,165,STRONG,1.5,5.21,199.93,10.0,WIN,HIGH_VOL,VWAP reclaim | RS +4.1% | 8.2x vol | Above EMA21 | RSI 58
2022-02-25,2022,BBAI,A+,205,STRONG,2.21,5.88,0.0,0.0,PARTIAL_STOP,HIGH_VOL,ORB | VWAP reclaim | RS +8.0% | 10.7x vol | EMA uptrend
2022-03-02,2022,BBAI,A+,190,STRONG,1.84,5.98,192.12,8.35,WIN,HIGH_VOL,ORB | VWAP reclaim | RS +12.5% | 7.1x vol | EMA uptrend
2022-03-03,2022,BBAI,A+,170,NORMAL,-0.5,6.6,260.61,13.03,WIN,HIGH_VOL,VWAP reclaim | HOD break | RS +12.2% | 3.1x vol | EMA uptrend
2022-03-09,2022,BBAI,A+,145,STRONG,2.68,7.92,156.57,7.83,WIN,HIGH_VOL,VWAP reclaim | RS +5.0% | 1.6x vol | EMA uptrend | +7.7%
2022-04-07,2022,BBAI,A+,190,STRONG,0.5,10.97,117.25,5.1,WIN,HIGH_VOL,ORB | VWAP reclaim | RS +10.8% | 3.6x vol | EMA uptrend
2022-05-20,2022,BBAI,A+,105,NORMAL,0.04,10.15,-115.0,-5.0,STOP,HIGH_VOL,RS +3.0% | 2.0x vol | Above EMA21 | RSI 45 | +3.1%
2025-02-05,2025,BBAI,A+,180,NORMAL,0.41,5.5,394.14,17.14,WIN,HIGH_VOL,ORB | VWAP reclaim | RS +44.4% | 7.8x vol | EMA uptrend
2025-02-12,2025,BBAI,A+,150,NORMAL,-0.32,7.7,529.87,26.49,WIN,HIGH_VOL,VWAP reclaim | RS +22.1% | 2.1x vol | EMA uptrend | +21.7%
2025-06-30,2025,BBAI,A+,180,NORMAL,0.48,6.28,150.89,6.56,WIN,HIGH_VOL,ORB | VWAP reclaim | RS +15.8% | 2.2x vol | EMA uptrend
2025-07-02,2025,BBAI,A+,150,NORMAL,0.45,6.55,308.4,15.42,WIN,HIGH_VOL,VWAP reclaim | RS +13.2% | 2.1x vol | EMA uptrend | +13.7%
2025-09-16,2025,BBAI,A+,205,NORMAL,-0.14,5.34,186.71,8.12,WIN,HIGH_VOL,ORB | VWAP reclaim | HOD break | RS +16.8% | 4.0x vol
2025-09-18,2025,BBAI,A+,160,NORMAL,0.47,6.24,14.74,0.64,WIN,HIGH_VOL,ORB | VWAP reclaim | RS +3.9% | 1.9x vol | EMA uptrend
2025-09-19,2025,BBAI,A+,150,NORMAL,0.5,6.31,171.16,8.56,WIN,HIGH_VOL,VWAP reclaim | RS +8.6% | 2.3x vol | EMA uptrend | +9.1%
2025-09-22,2025,BBAI,A+,110,NORMAL,0.47,6.78,-100.0,-5.0,STOP,HIGH_VOL,VWAP reclaim | 1.8x vol | EMA uptrend | +3.4% | ✓ HIGH_VOL: VWAP+15 (pullback confirmed)
2025-10-09,2025,BBAI,A+,145,NORMAL,-0.29,7.29,54.87,2.74,WIN,HIGH_VOL,VWAP reclaim | HOD break | RS +3.0% | 1.3x vol | EMA uptrend
2025-10-13,2025,BBAI,A+,185,STRONG,1.53,7.6,240.59,10.46,WIN,HIGH_VOL,ORB | VWAP reclaim | RS +20.5% | 1.7x vol | Above EMA21
2025-12-04,2025,BBAI,A+,135,NORMAL,0.07,6.1,301.64,15.08,WIN,HIGH_VOL,VWAP reclaim | RS +15.0% | 1.8x vol | RSI 57 | +15.1%
2020-05-08,2020,ON,A+,150,STRONG,1.65,16.08,129.35,6.47,WIN,INSTITUTIONAL,VWAP reclaim | HOD break | RS +5.5% | 1.6x vol | EMA uptrend
2020-06-03,2020,ON,A+,195,STRONG,1.33,17.66,133.69,5.81,WIN,INSTITUTIONAL,ORB | VWAP reclaim | HOD break | RS +8.5% | 2.1x vol
2020-06-05,2020,ON,A+,170,STRONG,2.56,19.8,41.82,1.82,WIN,INSTITUTIONAL,ORB | VWAP reclaim | RS +3.7% | 1.7x vol | EMA uptrend
2020-06-08,2020,ON,A+,140,STRONG,1.21,20.52,33.63,1.46,WIN,INSTITUTIONAL,ORB | VWAP reclaim | 2.0x vol | EMA uptrend | RSI 77 strong
2020-10-01,2020,ON,A+,185,STRONG,0.64,22.4,52.37,2.28,WIN,INSTITUTIONAL,ORB | VWAP reclaim | RS +5.0% | 1.6x vol | EMA uptrend
2020-10-08,2020,ON,A+,195,STRONG,0.89,25.04,91.85,3.99,WIN,INSTITUTIONAL,ORB | VWAP reclaim | HOD break | RS +10.6% | 4.1x vol
2021-01-06,2021,ON,A+,95,STRONG,0.6,33.29,46.26,2.31,WIN,INSTITUTIONAL,VWAP reclaim | 1.7x vol | EMA uptrend | +2.5% | Strong mkt
2021-01-07,2021,ON,A+,115,STRONG,1.49,34.49,58.02,2.52,WIN,INSTITUTIONAL,VWAP reclaim | HOD break | 1.5x vol | EMA uptrend | +3.8%
2021-01-14,2021,ON,A+,105,NORMAL,-0.35,37.25,34.9,1.74,WIN,INSTITUTIONAL,VWAP reclaim | HOD break | 1.7x vol | EMA uptrend | +2.5%
2021-02-01,2021,ON,A+,185,STRONG,1.66,36.4,19.59,0.85,WIN,INSTITUTIONAL,ORB | VWAP reclaim | RS +4.8% | 1.7x vol | EMA uptrend
2021-03-16,2021,ON,A+,130,NORMAL,-0.13,39.55,56.13,2.81,WIN,INSTITUTIONAL,VWAP reclaim | RS +3.7% | 1.6x vol | EMA uptrend | RSI 50
2021-07-29,2021,ON,A+,140,NORMAL,0.41,37.47,69.98,3.04,WIN,INSTITUTIONAL,VWAP reclaim | HOD break | RS +3.8% | 1.6x vol | Above EMA21
2021-08-02,2021,ON,A+,165,NORMAL,-0.21,42.93,76.52,3.33,WIN,INSTITUTIONAL,ORB | VWAP reclaim | RS +11.9% | 3.6x vol | EMA uptrend
2021-08-03,2021,ON,A+,150,STRONG,0.81,43.87,68.84,3.44,WIN,INSTITUTIONAL,VWAP reclaim | HOD break | RS +3.2% | 2.3x vol | EMA uptrend
2021-10-28,2021,ON,A+,205,STRONG,0.96,45.67,72.02,3.13,WIN,INSTITUTIONAL,ORB | VWAP reclaim | HOD break | RS +4.8% | 1.7x vol
2021-10-29,2021,ON,A+,110,NORMAL,0.2,46.25,78.7,3.94,WIN,INSTITUTIONAL,VWAP reclaim | HOD break | 2.2x vol | EMA uptrend | +2.1%
2021-11-01,2021,ON,A+,170,NORMAL,0.17,53.75,53.06,2.31,WIN,INSTITUTIONAL,ORB | VWAP reclaim | RS +14.2% | 4.9x vol | EMA uptrend
2021-11-02,2021,ON,A+,170,NORMAL,0.4,55.98,47.66,2.07,WIN,INSTITUTIONAL,ORB | VWAP reclaim | HOD break | RS +3.5% | 2.0x vol
2021-11-04,2021,ON,A+,135,NORMAL,0.47,58.27,54.57,2.73,WIN,INSTITUTIONAL,VWAP reclaim | HOD break | RS +3.0% | 1.5x vol | EMA uptrend
2021-12-07,2021,ON,A+,175,STRONG,2.07,63.58,91.32,3.97,WIN,INSTITUTIONAL,ORB | VWAP reclaim | RS +3.6% | 1.4x vol | EMA uptrend
2022-02-07,2022,ON,A+,175,NORMAL,-0.32,59.88,103.21,4.49,WIN,INSTITUTIONAL,ORB | VWAP reclaim | RS +8.8% | 2.6x vol | Above EMA21
2022-02-08,2022,ON,A+,140,STRONG,0.82,62.13,123.61,6.18,WIN,INSTITUTIONAL,VWAP reclaim | RS +5.1% | 1.3x vol | EMA uptrend | RSI 60
2022-03-18,2022,ON,A+,120,STRONG,1.1,60.02,63.65,3.18,WIN,INSTITUTIONAL,VWAP reclaim | HOD break | 1.7x vol | Above EMA21 | RSI 49
2022-06-02,2022,ON,A+,130,STRONG,1.9,59.01,155.23,7.76,WIN,INSTITUTIONAL,VWAP reclaim | HOD break | RS +5.4% | 1.5x vol | Above EMA21
2022-06-06,2022,ON,A+,95,NORMAL,0.3,67.16,-39.38,-1.71,LOSS,INSTITUTIONAL,RS +4.6% | 3.5x vol | EMA uptrend | +4.9%
2022-07-29,2022,ON,A+,115,STRONG,1.46,63.36,107.95,5.4,WIN,INSTITUTIONAL,VWAP reclaim | HOD break | 1.4x vol | EMA uptrend | +3.4%
2022-08-12,2022,ON,A+,130,STRONG,1.69,67.0,124.18,6.21,WIN,INSTITUTIONAL,VWAP reclaim | RS +5.5% | 1.7x vol | EMA uptrend | +7.2%
2022-08-18,2022,ON,A+,140,NORMAL,0.29,69.17,125.33,5.45,WIN,INSTITUTIONAL,VWAP reclaim | RS +7.0% | 2.4x vol | Above EMA21 | RSI 61
2022-10-28,2022,ON,A+,120,STRONG,2.38,64.82,82.07,4.1,WIN,INSTITUTIONAL,VWAP reclaim | HOD break | 1.4x vol | Above EMA21 | RSI 62
2022-11-10,2022,ON,A+,195,STRONG,5.5,68.37,131.85,5.73,WIN,INSTITUTIONAL,ORB | VWAP reclaim | HOD break | RS +8.5% | 1.3x vol
2023-01-23,2023,ON,A+,175,STRONG,1.2,67.67,110.69,4.81,WIN,INSTITUTIONAL,ORB | VWAP reclaim | HOD break | RS +5.7% | 1.4x vol
2023-02-01,2023,ON,A+,155,STRONG,1.06,73.92,106.06,5.3,WIN,INSTITUTIONAL,VWAP reclaim | HOD break | RS +4.9% | 1.6x vol | EMA uptrend
2023-02-02,2023,ON,A+,155,STRONG,1.46,78.97,91.74,3.99,WIN,INSTITUTIONAL,VWAP reclaim | HOD break | RS +4.0% | 1.6x vol | EMA uptrend
2023-02-07,2023,ON,A+,155,STRONG,1.31,81.06,110.29,5.51,WIN,INSTITUTIONAL,VWAP reclaim | HOD break | RS +5.1% | 1.8x vol | EMA uptrend
2023-05-17,2023,ON,A+,140,STRONG,1.21,84.63,27.18,1.18,WIN,INSTITUTIONAL,ORB | VWAP reclaim | 1.8x vol | EMA uptrend | +3.1%
2023-05-26,2023,ON,A+,130,STRONG,1.3,82.87,109.54,4.76,WIN,INSTITUTIONAL,VWAP reclaim | RS +4.3% | 1.4x vol | Above EMA21 | RSI 62
2023-07-21,2023,ON,A+,110,NORMAL,0.0,98.41,8.18,0.36,WIN,INSTITUTIONAL,VWAP reclaim | HOD break | 1.9x vol | Above EMA21 | RSI 56
2023-07-28,2023,ON,A+,155,STRONG,0.98,103.7,30.83,1.34,WIN,INSTITUTIONAL,ORB | VWAP reclaim | HOD break | 1.3x vol | EMA uptrend
2023-12-11,2023,ON,A+,120,NORMAL,0.39,76.68,70.94,3.55,WIN,INSTITUTIONAL,VWAP reclaim | HOD break | RS +3.9% | 1.4x vol | EMA uptrend
2023-12-14,2023,ON,A+,190,NORMAL,0.32,82.5,103.43,4.5,WIN,INSTITUTIONAL,ORB | VWAP reclaim | HOD break | RS +6.0% | 2.1x vol
2024-02-05,2024,ON,A+,165,NORMAL,-0.36,75.6,60.54,2.63,WIN,INSTITUTIONAL,ORB | VWAP reclaim | RS +9.9% | 1.8x vol | Above EMA21
2024-04-29,2024,ON,A+,140,NORMAL,0.35,68.0,82.94,4.15,WIN,INSTITUTIONAL,VWAP reclaim | HOD break | RS +3.7% | 1.8x vol | Above EMA21
2024-07-22,2024,ON,A+,185,STRONG,1.03,75.34,60.75,2.64,WIN,INSTITUTIONAL,ORB | VWAP reclaim | HOD break | RS +5.6% | 1.4x vol
2024-07-29,2024,ON,A+,185,NORMAL,0.06,75.9,93.41,4.06,WIN,INSTITUTIONAL,ORB | VWAP reclaim | RS +11.5% | 3.6x vol | EMA uptrend
2024-07-31,2024,ON,A+,175,STRONG,1.63,75.8,74.34,3.23,WIN,INSTITUTIONAL,ORB | VWAP reclaim | RS +4.2% | 1.5x vol | EMA uptrend
2025-05-12,2025,ON,A+,165,STRONG,3.3,43.45,61.93,2.69,WIN,INSTITUTIONAL,ORB | VWAP reclaim | RS +5.6% | 1.6x vol | EMA uptrend
2025-06-04,2025,ON,A+,185,NORMAL,-0.03,48.34,103.65,4.51,WIN,INSTITUTIONAL,ORB | VWAP reclaim | RS +6.2% | 2.9x vol | EMA uptrend
2025-07-22,2025,ON,A+,105,NORMAL,0.01,59.79,88.98,4.45,WIN,INSTITUTIONAL,VWAP reclaim | RS +3.1% | 1.6x vol | Above EMA21 | RSI 80 strong
2025-09-18,2025,ON,A+,155,NORMAL,0.47,51.4,19.24,0.84,WIN,INSTITUTIONAL,ORB | VWAP reclaim | RS +3.6% | 1.6x vol | Above EMA21
2025-12-02,2025,ON,A+,110,NORMAL,0.19,50.58,35.59,1.78,WIN,INSTITUTIONAL,VWAP reclaim | HOD break | 1.3x vol | EMA uptrend | RSI 62
2025-12-03,2025,ON,A+,140,NORMAL,0.35,51.58,215.98,10.8,WIN,INSTITUTIONAL,VWAP reclaim | HOD break | RS +10.7% | 1.6x vol | EMA uptrend
2025-12-19,2025,ON,A+,130,STRONG,0.91,54.5,26.06,1.3,WIN,INSTITUTIONAL,VWAP reclaim | HOD break | 5.1x vol | Above EMA21 | RSI 64
2026-01-06,2026,ON,A+,165,STRONG,0.59,61.0,28.66,1.25,WIN,INSTITUTIONAL,ORB | VWAP reclaim | RS +4.6% | 1.9x vol | EMA uptrend
2026-01-28,2026,ON,A+,130,NORMAL,-0.01,64.78,5.33,0.23,WIN,INSTITUTIONAL,ORB | RS +3.7% | 1.4x vol | EMA uptrend | RSI 59
2026-02-06,2026,ON,A+,165,STRONG,1.92,64.21,35.46,1.54,WIN,INSTITUTIONAL,ORB | VWAP reclaim | HOD break | 1.5x vol | EMA uptrend
2026-02-10,2026,ON,A+,140,NORMAL,-0.26,64.74,81.56,4.08,WIN,INSTITUTIONAL,VWAP reclaim | RS +3.8% | 2.1x vol | EMA uptrend | RSI 59
2026-04-08,2026,ON,A+,175,STRONG,2.55,67.5,29.99,1.3,WIN,INSTITUTIONAL,ORB | VWAP reclaim | HOD break | RS +4.6% | 1.4x vol
2026-04-16,2026,ON,A+,190,NORMAL,0.25,74.37,143.48,6.24,WIN,INSTITUTIONAL,ORB | VWAP reclaim | HOD break | RS +10.1% | 2.6x vol
2026-04-17,2026,ON,A+,125,STRONG,1.21,80.34,66.47,3.32,WIN,INSTITUTIONAL,VWAP reclaim | HOD break | 2.0x vol | EMA uptrend | +3.9%
2026-04-22,2026,ON,A+,115,STRONG,1.01,88.72,7.0,0.3,WIN,INSTITUTIONAL,ORB | HOD break | 1.4x vol | EMA uptrend | +2.4%
